"Time (s)","Pressure (hPa)"
5.032850957E1,1.001924744E3
5.036851451E1,1.001882751E3
5.040893623E1,1.001856628E3
5.044851530E1,1.001870300E3
5.048851347E1,1.001879333E3
5.052850957E1,1.001870789E3
5.056851404E1,1.001847351E3
5.060852326E1,1.001841003E3
5.064852727E1,1.001914490E3
5.068851326E1,1.001974060E3
5.072851514E1,1.002012146E3
5.076850936E1,1.002040222E3
5.080851347E1,1.002065369E3
5.084893930E1,1.002003113E3
5.088852988E1,1.001930847E3
5.092851326E1,1.001901306E3
5.096850931E1,1.001883484E3
5.100851420E1,1.001945007E3
5.104851467E1,1.001967224E3
5.108853941E1,1.001925232E3
5.112851295E1,1.001887634E3
5.116851321E1,1.001859314E3
5.120850941E1,1.001849304E3
5.124851441E1,1.001846863E3
5.128851660E1,1.001841492E3
5.132851295E1,1.001859558E3
5.136851326E1,1.001867615E3
5.140850988E1,1.001891541E3
5.144851410E1,1.001915466E3
5.148851378E1,1.001936707E3
5.152852196E1,1.001957703E3
5.156857493E1,1.001976501E3
5.160850962E1,1.001980652E3
5.164850936E1,1.001995544E3
5.168851326E1,1.002088318E3
5.172852759E1,1.002131042E3
5.176852024E1,1.002104675E3
5.180851352E1,1.002058289E3
5.184850930E1,1.002052429E3
5.188850957E1,1.002099548E3
5.192850326E1,1.002103699E3
5.196854123E1,1.002040955E3
5.200851347E1,1.002028015E3
5.204851311E1,1.001988464E3
5.208850925E1,1.001952332E3
5.212852201E1,1.001930115E3
5.216851498E1,1.001913513E3
5.220854071E1,1.001913269E3
5.224851295E1,1.001902283E3
5.228850957E1,1.001903503E3
5.232851530E1,1.001903259E3
5.236850050E1,1.001969666E3
5.240851550E1,1.002044373E3
5.244851321E1,1.002055847E3
5.248850951E1,1.002052429E3
5.252850957E1,1.002024109E3
5.256852243E1,1.002009949E3
5.260852113E1,1.002031433E3
5.264851321E1,1.002028503E3
5.268851321E1,1.002026794E3
5.272850941E1,1.001984314E3
5.276851425E1,1.001960144E3
5.280850186E1,1.002066101E3
5.284854019E1,1.002020447E3
5.288851316E1,1.001989685E3
5.292851316E1,1.001953796E3
5.296850951E1,1.001932800E3
5.300851467E1,1.001933533E3
5.304851488E1,1.001932068E3
5.308851316E1,1.001930115E3
5.312850930E1,1.001965271E3
5.316850930E1,1.001987488E3
5.320851550E1,1.002036804E3
5.324850217E1,1.002139587E3
5.328854170E1,1.002151306E3
5.332851316E1,1.002111023E3
5.336851076E1,1.002051941E3
5.340850962E1,1.002021179E3
5.344852326E1,1.002014099E3
5.348853238E1,1.002101746E3
5.352850123E1,1.002126404E3
5.356851321E1,1.002106873E3
5.360850957E1,1.002068787E3
5.364851399E1,1.002021423E3
