"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.663710746E1,-1.782652855E0,1.086102200E1,-6.798008919E0
4.665377413E1,-1.596012712E0,3.219782257E1,6.673582554E0
4.667044080E1,-1.596012712E0,3.219782257E1,6.673582554E0
4.668710746E1,-8.327022791E-1,1.475893021E1,-4.185046673E0
4.670377413E1,-1.244267821E0,4.256831646E0,4.666004181E0
4.672044079E1,-9.523434043E-1,4.295116425E0,3.615555048E0
4.673710746E1,-9.523434043E-1,4.295116425E0,3.615555048E0
4.675377412E1,-1.162911773E0,5.331208706E0,5.982056633E-2
4.677044079E1,-4.433900356E0,9.209974289E0,-5.527420521E0
4.678710746E1,-1.050449133E0,1.487139320E1,2.947957516E0
4.680377412E1,5.359922647E-1,1.149751282E1,3.141776085E0
4.682044079E1,-4.522434771E-1,8.886942863E0,9.188438654E-1
4.683710746E1,-1.351944804E0,6.340980053E0,-1.416550994E0
4.685377412E1,-1.483550072E0,5.934200287E0,2.344966233E-1
4.687044079E1,-6.532405615E-1,7.838887215E0,2.163111687E0
4.688710745E1,-1.060020447E0,8.681160927E0,2.560320139E0
4.690377412E1,-2.105684042E0,9.521040916E0,1.942971945E0
4.692044079E1,-2.603390932E0,9.667003632E0,-1.698904037E-1
4.693710745E1,-2.510071039E0,9.245866776E0,-2.474178553E0
4.695377412E1,-1.871187329E0,9.047262192E0,-1.926222205E0
4.697044078E1,-4.187439680E-1,9.229117393E0,-2.009970993E-1
4.698710745E1,3.349951804E-1,9.564111710E0,-6.484549642E-1
4.700377412E1,3.349951804E-1,9.564111710E0,-6.484549642E-1
4.702044078E1,3.005385160E0,1.334237862E1,-7.731209755E0
4.703710745E1,2.313859463E0,1.327538013E1,4.838287354E0
4.705377411E1,3.302095175E0,1.049491978E1,-9.580862045E0
4.707044078E1,3.873979807E0,1.027717304E1,-5.027320385E0
4.708710744E1,3.326023579E0,1.035613632E1,-2.804388046E0
4.710377411E1,3.326023579E0,1.035613632E1,-2.804388046E0
4.712044078E1,-2.031506538E0,9.600004196E0,2.706282377E0
4.713710744E1,-8.685946465E-1,8.891729355E0,2.088934183E0
4.715377411E1,2.328216314E0,1.445025635E1,5.477170944E0
4.717044078E1,1.354337573E0,2.316491508E1,2.699103832E0
4.718710744E1,-1.653440475E0,2.253799629E1,6.594619274E0
4.720377411E1,-1.485942841E0,2.205464554E1,6.254838467E0
4.722044077E1,-2.074577332E0,1.443111324E1,2.636890650E0
4.723710744E1,-1.931007862E0,7.590033531E0,-8.346165657E0
4.725377411E1,-2.823530674E0,6.989434719E0,-2.402393818E0
4.727044077E1,-2.105684042E0,7.934599876E0,-3.890729666E0
4.728710744E1,-2.703889608E-1,9.104690552E0,-5.216353536E-1
4.730377410E1,-9.547362328E-1,9.166903496E0,2.244467735E0
4.732044077E1,-9.547362328E-1,9.166903496E0,2.244467735E0
4.733710744E1,-1.368694544E0,5.828916073E0,2.376072884E0
4.735377410E1,-9.930213690E-1,5.592026711E0,3.452843189E0
4.737044077E1,-4.151547432E0,5.386243820E0,1.926222205E0
4.738710743E1,-7.958528042E0,4.788038254E0,4.091726840E-1
4.740377410E1,-7.561319351E0,4.874179840E0,-1.339980662E-1
4.742044076E1,-4.912465096E0,6.022734642E0,-1.706082582E0
4.743710743E1,-1.373480201E0,7.113861561E0,-3.991228104E0
4.745377410E1,2.196611166E0,9.824930191E0,-2.098505497E0
4.747044076E1,4.019941807E0,1.041595650E1,-4.776073933E0
4.748710743E1,5.209175110E0,1.043031406E1,-5.029713154E0
4.750377410E1,2.390429735E0,1.187079334E1,-3.208775282E0
4.752044076E1,2.390429735E0,1.187079334E1,-3.208775282E0
4.753710743E1,-2.974278450E0,1.371565914E1,1.507478237E0
4.755377409E1,-2.809173822E0,1.444307709E1,2.593819857E0
4.757044076E1,-9.499505758E-1,1.358166122E1,-2.036292076E0
4.758710743E1,-9.499505758E-1,1.358166122E1,-2.036292076E0
4.760377409E1,1.095912814E0,1.053320503E1,-8.303094506E-1
4.762044076E1,3.151347399E0,6.369693756E0,-7.657032460E-2
4.763710742E1,8.685946465E-1,4.448257446E0,-3.132204771E0
4.765377409E1,-5.742774159E-2,6.999006271E0,4.522434711E0
4.767044076E1,-4.594219327E-1,8.834300995E0,4.682754040E0
4.768710742E1,-6.618547440E0,1.069830990E1,-1.787438512E0
4.770377409E1,-2.242074728E0,1.033220863E1,7.561319470E-1
4.772044075E1,8.781659007E-1,1.034417248E1,3.397808075E-1
4.773710742E1,2.007578135E0,1.111705399E1,-7.322037220E-1
4.775377408E1,8.350951076E-1,1.217228889E1,-3.134597540E-1
4.777044075E1,-2.679961324E-1,9.769894600E0,-4.546362907E-2
4.778710742E1,2.464607358E-1,8.039883614E0,-1.722832322E-1
4.780377408E1,3.996013701E-1,5.486742496E0,5.527420044E-1
4.782044075E1,-1.512263894E0,5.333601475E0,1.679761529E0
4.783710742E1,-1.277767301E0,8.630910873E0,-4.187439680E-1
4.785377408E1,-3.613162339E-1,1.016710377E1,-1.698904037E0
4.787044075E1,6.245267391E-1,9.638289452E0,-1.141376376E0
4.788710741E1,5.479564071E-1,7.747959614E0,1.914258152E-1
4.790377408E1,5.479564071E-1,7.747959614E0,1.914258152E-1
4.792044074E1,2.273181528E-1,8.161917686E0,4.785645381E-2
4.793710741E1,1.332802176E0,9.231510162E0,-4.235295951E-1
4.795377408E1,5.048855543E-1,9.494720459E0,2.464607358E-1
4.797044074E1,3.780659735E-1,8.977870941E0,-6.317051649E-1
4.798710741E1,9.068797827E-1,8.877371788E0,-1.167697430E0
4.800377408E1,2.376072884E0,8.590232849E0,-1.234696507E0
4.802044074E1,2.376072884E0,8.590232849E0,-1.234696507E0
4.802044074E1,1.069591761E0,6.845865726E0,-1.462014675E0
4.805377407E1,-1.627119333E-1,6.637690067E0,-2.428714991E0
4.807044074E1,-2.703889608E-1,1.002353382E1,-2.751745939E0
4.808710741E1,-2.703889608E-1,1.002353382E1,-2.751745939E0
4.810377407E1,-2.782852650E0,1.360080433E1,2.885744095E0
