"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.528609342E0,-1.703928947E1,1.229910851E0,3.656233072E0
2.545276008E0,-1.505085468E1,7.130611539E-1,4.046263218E0
2.561942674E0,-1.373719501E1,2.086541414E0,7.226324677E-1
2.578609340E0,-1.104287624E1,1.366301775E0,-6.412764788E-1
2.595276006E0,-1.000917721E1,1.428515077E0,3.589234054E-1
2.611942672E0,-8.350951195E0,2.273181438E0,2.354537487E0
2.628609338E0,-7.147361279E0,9.667003751E-1,3.187239647E0
2.645276004E0,-8.788837433E0,1.720439434E0,4.479363918E0
2.661942670E0,-9.918250084E0,9.355936646E-1,4.132404804E0
2.678609336E0,-1.030588722E1,2.782852650E0,1.797009826E0
2.695276002E0,-8.731410027E0,1.667797327E0,7.776673436E-1
2.711942668E0,-8.731410027E0,1.667797327E0,7.776673436E-1
2.728609334E0,-1.062652493E1,4.323830605E0,6.939185858E-1
2.745276000E0,-1.032742214E1,3.108276606E0,3.981656790E0
2.761942666E0,-9.789037704E0,6.132804394E0,2.696711063E0
2.778609332E0,-9.597611427E0,5.453242779E0,2.687139750E0
2.795275998E0,-1.113141060E1,4.656432629E0,4.728217602E0
2.811942664E0,-1.131565857E1,4.086941242E0,4.180261135E0
2.828609330E0,-1.295952702E1,5.871986866E0,2.280359983E0
2.845275996E0,-1.297149181E1,5.869594097E0,2.143969059E0
2.861942662E0,-1.286620712E1,4.529613495E0,3.763910055E0
2.878609328E0,-1.032263660E1,4.594219685E0,2.383251429E0
2.895275994E0,-1.056670475E1,3.476771355E0,-4.582255363E0
2.911942660E0,-1.014796066E1,2.368894339E0,-4.646861553E0
2.928609326E0,-1.126540947E1,7.561319470E-1,-3.436093330E0
2.945275992E0,-1.126540947E1,7.561319470E-1,-3.436093330E0
2.961942658E0,-5.192425251E0,-3.445664644E-1,2.100898266E0
2.978609324E0,-5.087141037E0,-1.794617027E-1,5.264210105E-1
