"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.674087919E0,-2.400001049E0,-5.943771362E0,-1.466800332E0
2.690754585E0,-2.624926329E0,-5.144568920E0,-1.172483087E0
2.707421251E0,-3.756731510E0,-4.220939159E0,-2.203789711E0
2.724087917E0,-5.036891460E0,-4.744967461E0,-1.746760488E0
2.740754583E0,-5.036891460E0,-4.744967461E0,-1.746760488E0
2.757421249E0,-4.867001057E0,-6.123233318E0,-2.155933142E0
2.774087915E0,-4.065405846E0,-5.687739372E0,-2.488535643E0
2.790754581E0,-4.065405846E0,-5.687739372E0,-2.488535643E0
2.807421247E0,-3.139383316E0,-6.862615108E0,-2.691925526E0
2.824087913E0,-1.720439434E0,-6.972685337E0,-2.373680115E0
2.840754579E0,-3.007778168E0,-7.298109055E0,-3.596412420E0
2.857421245E0,-3.007778168E0,-7.298109055E0,-3.596412420E0
2.874087911E0,-3.926621914E0,-7.704888821E0,-2.287538528E0
2.890754577E0,-5.319244862E0,-8.697910309E0,-9.595218897E-1
2.907421243E0,-5.393422127E0,-8.602197647E0,-5.024927258E-1
2.924087909E0,-5.190032482E0,-8.925228119E0,-1.406979680E0
2.940754575E0,-5.673382282E0,-9.332008362E0,-1.880758643E0
2.957421241E0,-6.381658077E0,-9.932606697E0,-2.069791555E0
2.974087907E0,-6.503692150E0,-8.977870941E0,-8.135597110E-1
2.990754573E0,-6.503692150E0,-8.977870941E0,-8.135597110E-1
3.007421239E0,-5.723631859E0,-9.186046600E0,-3.780659735E-1
3.024087905E0,-5.036891460E0,-6.793223381E0,3.062812984E-1
3.040754571E0,-5.036891460E0,-6.793223381E0,3.062812984E-1
3.057421237E0,-5.876772404E0,-8.891729355E0,1.627119333E-1
3.074087903E0,-6.429514408E0,-9.085547447E0,2.249253243E-1
3.090754569E0,-6.429514408E0,-9.085547447E0,2.249253243E-1
3.107421235E0,-4.969892502E0,-6.003592014E0,2.799602449E-1
3.124087901E0,-4.658825874E0,-4.663611412E0,8.374879360E-1
3.140754567E0,-5.795416355E0,-5.077569485E0,8.446664214E-1
3.157421233E0,-8.571090698E0,-4.362115860E0,2.182254314E0
3.174087899E0,-9.221938133E0,-3.763910055E0,2.225325108E0
