"Time (s)","Pressure (hPa)"
3.499148079E1,1.002506287E3
3.503147928E1,1.002542908E3
3.507147922E1,1.002541931E3
3.511147922E1,1.002516541E3
3.515146709E1,1.002534363E3
3.519148152E1,1.002589783E3
3.523151079E1,1.002606873E3
3.527218678E1,1.002582947E3
3.531148026E1,1.002543396E3
3.535148000E1,1.002524841E3
3.539148209E1,1.002539490E3
3.543148532E1,1.002520691E3
3.547156230E1,1.002566589E3
3.551148136E1,1.002595154E3
3.555147886E1,1.002606384E3
3.559146912E1,1.002568298E3
3.563148740E1,1.002534363E3
3.567151037E1,1.002486023E3
3.571147922E1,1.002444763E3
3.575148146E1,1.002417908E3
3.579148027E1,1.002399353E3
3.583164672E1,1.002393005E3
3.587148152E1,1.002406433E3
3.591150771E1,1.002416931E3
3.595149657E1,1.002421326E3
3.599147891E1,1.002425232E3
3.603245474E1,1.002503845E3
3.607148334E1,1.002539246E3
3.611174974E1,1.002542175E3
3.615147928E1,1.002533386E3
3.619147922E1,1.002496765E3
3.623147876E1,1.002529236E3
3.627153438E1,1.002556091E3
3.631149063E1,1.002583191E3
3.635258287E1,1.002552185E3
3.639146730E1,1.002540222E3
3.643148485E1,1.002512146E3
3.647166761E1,1.002515076E3
3.651147917E1,1.002502625E3
3.655148172E1,1.002498230E3
3.659147922E1,1.002551453E3
3.663147917E1,1.002571716E3
3.667148000E1,1.002545105E3
3.671149459E1,1.002605652E3
3.675148547E1,1.002522156E3
3.679148047E1,1.002470642E3
3.683149803E1,1.002439392E3
3.687147974E1,1.002419373E3
3.691200771E1,1.002410339E3
3.695148417E1,1.002411316E3
3.699166105E1,1.002405212E3
