"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.904888381E1,5.196445893E-1,6.143990755E-1,4.216190577E-1,4.179959893E-1,1.173831715E2,9.636221585E1,-4.326996772E0,7.278987929E1
2.906554980E1,5.080037286E-1,6.158506274E-1,4.177085459E-1,4.337969422E-1,1.189380993E2,9.620926837E1,-6.310314290E0,7.395728333E1
2.908221579E1,4.951892182E-1,6.238607168E-1,4.109714329E-1,4.434951246E-1,1.206355433E2,9.674576652E1,-8.414948630E0,7.423128722E1
2.909888178E1,4.824602782E-1,6.339427233E-1,4.047709405E-1,4.488977492E-1,1.223075793E2,9.767728039E1,-1.028700861E1,7.411531108E1
2.911554777E1,4.731788148E-1,6.435717344E-1,4.005801976E-1,4.488348663E-1,1.235183221E2,9.876216483E1,-1.145643220E1,7.363354793E1
2.913221376E1,4.695693066E-1,6.559489369E-1,3.928321004E-1,4.414958656E-1,1.239873141E2,9.996466985E1,-1.213839185E1,7.203570527E1
2.914887974E1,4.668706420E-1,6.689394712E-1,3.837806582E-1,4.327403307E-1,1.243372918E2,1.012051535E2,-1.274441327E1,7.016854837E1
2.916554573E1,4.642292957E-1,6.811062694E-1,3.760102391E-1,4.233222306E-1,1.246792904E2,1.024889724E2,-1.315257350E1,6.837712629E1
2.918221172E1,4.622683873E-1,6.880342364E-1,3.723511100E-1,4.174583554E-1,1.249328409E2,1.033121907E2,-1.330878725E1,6.738776636E1
2.919887771E1,4.623622425E-1,6.895955205E-1,3.713813126E-1,4.156381786E-1,1.249207119E2,1.034839746E2,-1.328641924E1,6.710426676E1
2.921554370E1,4.649497212E-1,6.875435114E-1,3.718355894E-1,4.157450795E-1,1.245860637E2,1.031702971E2,-1.305674553E1,6.718139548E1
2.923220969E1,4.704074923E-1,6.835440993E-1,3.720952868E-1,4.159679711E-1,1.238784980E2,1.025101982E2,-1.262635270E1,6.727084245E1
2.924887568E1,4.789111000E-1,6.784311533E-1,3.713489473E-1,4.153014421E-1,1.227713833E2,1.015790700E2,-1.199466475E1,6.718764731E1
2.926554167E1,4.898305031E-1,6.729711890E-1,3.687508404E-1,4.137616158E-1,1.213411167E2,1.004418422E2,-1.128260810E1,6.684323877E1
2.928220766E1,5.025011888E-1,6.692246199E-1,3.626213372E-1,4.100447893E-1,1.196687685E2,9.929284003E1,-1.062550198E1,6.593773036E1
2.929887365E1,5.156632467E-1,6.687873006E-1,3.539052904E-1,4.019527435E-1,1.179164047E2,9.846830106E1,-9.941924475E0,6.435014009E1
2.931553964E1,5.241722066E-1,6.702045202E-1,3.474763036E-1,3.941187859E-1,1.167749334E2,9.814895598E1,-9.439469263E0,6.299882674E1
2.933220563E1,5.272287776E-1,6.684836149E-1,3.460991979E-1,3.941761255E-1,1.163631900E2,9.776415369E1,-9.326117476E0,6.288972262E1
2.934887162E1,5.255456156E-1,6.692110896E-1,3.414033353E-1,3.992519081E-1,1.165900378E2,9.751758673E1,-1.010901091E1,6.292546055E1
2.936553761E1,5.257923904E-1,6.769661307E-1,3.296012282E-1,3.957552910E-1,1.165567962E2,9.783395125E1,-1.090739738E1,6.143736926E1
2.938220360E1,5.304542036E-1,6.859602332E-1,3.158761263E-1,3.850963116E-1,1.159277027E2,9.824111187E1,-1.113993473E1,5.910129464E1
2.939886959E1,5.374773224E-1,6.917180419E-1,3.004358709E-1,3.773361444E-1,1.149758524E2,9.806396994E1,-1.148231752E1,5.693216360E1
2.941553558E1,5.407588827E-1,6.799233556E-1,3.067501187E-1,3.888295591E-1,1.145293715E2,9.660575735E1,-1.136116650E1,5.869365367E1
2.943220157E1,5.340632602E-1,6.479976177E-1,3.434154689E-1,4.206439555E-1,1.154391874E2,9.441057502E1,-1.027316548E1,6.535889761E1
2.944886756E1,5.413753480E-1,6.395423412E-1,3.537092805E-1,4.156778455E-1,1.144453722E2,9.395751232E1,-8.552072013E0,6.587377907E1
2.946553355E1,5.462040075E-1,6.460425258E-1,3.547163606E-1,3.980785608E-1,1.137860405E2,9.499638553E1,-7.287971032E0,6.421894965E1
2.948219954E1,5.489569481E-1,6.529539227E-1,3.559086919E-1,3.816103339E-1,1.134090307E2,9.612274388E1,-6.176456036E0,6.273774508E1
2.949886553E1,5.498987622E-1,6.582831740E-1,3.588676453E-1,3.680877984E-1,1.132798642E2,9.716637258E1,-5.159595049E0,6.174680216E1
2.951553152E1,5.494639679E-1,6.609516740E-1,3.665929139E-1,3.561486602E-1,1.133395066E2,9.821134535E1,-3.895383974E0,6.140329841E1
2.953219751E1,5.491029179E-1,6.589981914E-1,3.817771375E-1,3.441708684E-1,1.133890177E2,9.921614221E1,-1.968272491E0,6.184466104E1
2.954886349E1,5.500219146E-1,6.536033750E-1,4.005135596E-1,3.314625323E-1,1.132629672E2,1.000915556E2,4.178280289E-1,6.264804357E1
2.956552948E1,5.540248539E-1,6.500524879E-1,4.129205942E-1,3.162037432E-1,1.127128493E2,1.007395208E2,2.661686385E0,6.264390665E1
2.958219547E1,5.634251269E-1,6.496642232E-1,4.155515730E-1,2.963197827E-1,1.114139987E2,1.009617406E2,4.775266735E0,6.126942614E1
2.959886146E1,5.766449866E-1,6.485546827E-1,4.146697819E-1,2.736902535E-1,1.095701736E2,1.007527030E2,7.078454446E0,5.932460613E1
2.961552745E1,5.924824673E-1,6.417633891E-1,4.154466689E-1,2.539849281E-1,1.073332596E2,9.986326424E1,9.572371870E0,5.777701070E1
2.963219344E1,6.084367164E-1,6.311913133E-1,4.179054797E-1,2.382379025E-1,1.050468940E2,9.858954099E1,1.199291217E1,5.668906984E1
2.964885943E1,6.243099990E-1,6.221446991E-1,4.175468683E-1,2.209697068E-1,1.027368778E2,9.728045563E1,1.426500460E1,5.516128777E1
2.966552542E1,6.410303141E-1,6.145669818E-1,4.133449793E-1,2.013293058E-1,1.002626192E2,9.580915420E1,1.640783495E1,5.300609073E1
2.968219141E1,6.597767064E-1,6.032279730E-1,4.078249633E-1,1.857135147E-1,9.743430924E1,9.364822656E1,1.830598614E1,5.092957652E1
2.969885740E1,6.781356395E-1,5.881040096E-1,4.030085802E-1,1.784651577E-1,9.460374687E1,9.100796892E1,1.967453637E1,4.950519313E1
2.971552339E1,6.928375020E-1,5.725296736E-1,3.998053670E-1,1.798378080E-1,9.228971283E1,8.848833050E1,2.036963944E1,4.895182585E1
2.973218938E1,7.039835968E-1,5.551314354E-1,4.011770785E-1,1.878646761E-1,9.050502247E1,8.620941805E1,2.087099267E1,4.944408173E1
2.974885537E1,7.118635469E-1,5.338563323E-1,4.095411301E-1,2.013051659E-1,8.922651678E1,8.416359279E1,2.160087352E1,5.112827649E1
2.976552136E1,7.166669134E-1,5.114365220E-1,4.220270813E-1,2.161350548E-1,8.844004832E1,8.249229522E1,2.257093641E1,5.341541666E1
2.978218735E1,7.197583689E-1,4.888802171E-1,4.350337386E-1,2.317103148E-1,8.793093093E1,8.099447861E1,2.355824841E1,5.588491306E1
2.979885334E1,7.220443960E-1,4.632163942E-1,4.487338066E-1,2.504404783E-1,8.755294295E1,7.934500793E1,2.458200399E1,5.874411196E1
2.981551933E1,7.232489562E-1,4.336192012E-1,4.664306343E-1,2.670726478E-1,8.735324824E1,7.784025536E1,2.630026149E1,6.190184599E1
2.983218532E1,7.210790730E-1,4.014155567E-1,4.905541539E-1,2.797626555E-1,8.771271458E1,7.703662238E1,2.887200079E1,6.556959395E1
2.984885131E1,7.106707742E-1,3.710171580E-1,5.219622850E-1,2.912879884E-1,8.942096481E1,7.779717699E1,3.171814035E1,7.039547677E1
2.986551730E1,7.060724147E-1,3.590651751E-1,5.360668302E-1,2.918326557E-1,9.016750391E1,7.846032782E1,3.319088615E1,7.226394622E1
2.988218329E1,7.068163750E-1,3.712928891E-1,5.330373049E-1,2.800418437E-1,9.004705269E1,7.927048664E1,3.306320706E1,7.085192825E1
2.989884928E1,6.982848650E-1,3.984299004E-1,5.316654444E-1,2.664276958E-1,9.142088013E1,8.205662971E1,3.201912752E1,6.980519159E1
2.991551527E1,6.837670791E-1,4.309971929E-1,5.286743641E-1,2.592439353E-1,9.372255622E1,8.539914722E1,2.996781431E1,6.927351474E1
2.993218126E1,6.696015799E-1,4.659895897E-1,5.181903243E-1,2.568388879E-1,9.592735602E1,8.815575621E1,2.703879031E1,6.818280320E1
2.994884724E1,6.524400166E-1,5.023571253E-1,5.017282367E-1,2.650058866E-1,9.854835542E1,9.050911159E1,2.285746439E1,6.726771757E1
2.996551323E1,6.285706626E-1,5.363161564E-1,4.859997332E-1,2.847247124E-1,1.021105057E2,9.286917517E1,1.779218427E1,6.742885161E1
2.998217922E1,6.046748127E-1,5.718494654E-1,4.676193595E-1,2.978064716E-1,1.055891095E2,9.538005024E1,1.299784193E1,6.670794946E1
2.999884521E1,5.838841350E-1,6.092638373E-1,4.451926351E-1,2.994668782E-1,1.085516034E2,9.807650110E1,8.915239308E0,6.456833231E1
3.001551120E1,5.669979444E-1,6.356752515E-1,4.212996364E-1,3.113469481E-1,1.109177051E2,9.942190040E1,4.698990942E0,6.308546952E1
3.003217719E1,5.481415588E-1,6.414135695E-1,4.154515564E-1,3.398962617E-1,1.135207813E2,9.967471888E1,1.113004911E0,6.492393851E1
3.004884318E1,5.267669445E-1,6.323810220E-1,4.232578576E-1,3.787659109E-1,1.164254611E2,9.910201503E1,-1.898685628E0,6.920819626E1
3.006550917E1,5.175982034E-1,6.230238080E-1,4.175252020E-1,4.118326604E-1,1.176574376E2,9.720289318E1,-4.642743622E0,7.175018846E1
3.008217516E1,5.103333304E-1,6.271318793E-1,4.035476148E-1,4.282695651E-1,1.186279295E2,9.649876448E1,-7.196659939E0,7.194616448E1
3.009884115E1,4.972783822E-1,6.395384669E-1,3.938797414E-1,4.342390001E-1,1.203597960E2,9.747280528E1,-9.421103307E0,7.152659936E1
3.011550714E1,4.866190543E-1,6.492002010E-1,3.884475529E-1,4.368632436E-1,1.217627940E2,9.847429155E1,-1.090443489E1,7.119561622E1
3.013217313E1,4.815877128E-1,6.568440199E-1,3.821385801E-1,4.365768135E-1,1.224217011E2,9.910972686E1,-1.185638435E1,7.049650525E1
3.014883912E1,4.791962942E-1,6.666679382E-1,3.746244907E-1,4.307914376E-1,1.227341523E2,1.000003294E2,-1.243619935E1,6.911363995E1
3.016550511E1,4.795848010E-1,6.793329716E-1,3.639724255E-1,4.195583463E-1,1.226834236E2,1.011103973E2,-1.276356529E1,6.687781974E1
3.018217110E1,4.800051600E-1,6.916679740E-1,3.528771698E-1,4.082501233E-1,1.226285220E2,1.021997351E2,-1.306059157E1,6.461433668E1
3.019883709E1,4.806796790E-1,7.008696795E-1,3.432791233E-1,3.998602033E-1,1.225403953E2,1.029530681E2,-1.332563843E1,6.281644493E1
3.021550308E1,4.813952691E-1,7.042805552E-1,3.378762901E-1,3.976016939E-1,1.224468621E2,1.031015030E2,-1.357642615E1,6.205662296E1
3.023216907E1,4.833943837E-1,7.043310404E-1,3.353990018E-1,3.971840441E-1,1.221853395E2,1.029099298E2,-1.360565922E1,6.178563432E1
3.024883506E1,4.887297322E-1,7.018410563E-1,3.347620368E-1,3.955967128E-1,1.214857506E2,1.024130959E2,-1.318380709E1,6.161425724E1
3.026550105E1,5.013858884E-1,6.972473264E-1,3.327529132E-1,3.895303011E-1,1.198165358E2,1.014290869E2,-1.209438224E1,6.093066189E1
3.028216704E1,5.231470799E-1,6.903933287E-1,3.249046504E-1,3.796197474E-1,1.169128217E2,9.962942642E1,-1.061612901E1,5.937810828E1
3.029883303E1,5.341701634E-1,6.910485625E-1,3.173949420E-1,3.692892790E-1,1.154246972E2,9.914448313E1,-9.863868032E0,5.774688006E1
3.031549902E1,5.384050747E-1,6.966807246E-1,3.011737764E-1,3.661288023E-1,1.148497375E2,9.890732463E1,-1.071027223E1,5.592705552E1
3.033216500E1,5.335967079E-1,6.822854280E-1,3.009404838E-1,3.989937007E-1,1.155024129E2,9.660722068E1,-1.290254850E1,5.910666374E1
3.034883099E1,5.302534071E-1,6.672229171E-1,3.087106943E-1,4.223062992E-1,1.159548437E2,9.478025967E1,-1.365972096E1,6.223231563E1
3.036549698E1,5.374755493E-1,6.649062037E-1,3.005609512E-1,4.227089882E-1,1.149760933E2,9.383084682E1,-1.382961191E1,6.159167010E1
3.038216297E1,5.407607306E-1,6.598044038E-1,2.974089980E-1,4.287002087E-1,1.145291198E2,9.281274143E1,-1.412642873E1,6.198303496E1
3.039882896E1,5.359495908E-1,6.438724995E-1,3.131031096E-1,4.473842680E-1,1.151833335E2,9.148831346E1,-1.391616401E1,6.542822950E1
3.041549495E1,5.337979489E-1,6.362049580E-1,3.289755583E-1,4.495309591E-1,1.154751441E2,9.152540476E1,-1.275453853E1,6.710817876E1
3.043216094E1,5.305940040E-1,6.414424777E-1,3.410598636E-1,4.366917908E-1,1.159088038E2,9.324845314E1,-1.143737183E1,6.681031094E1
3.044882693E1,5.281625789E-1,6.505356431E-1,3.473685384E-1,4.209308326E-1,1.162372169E2,9.511711024E1,-1.041210216E1,6.572770015E1
3.046549292E1,5.269900599E-1,6.588478088E-1,3.508204520E-1,4.063570499E-1,1.163953801E2,9.665629710E1,-9.537734083E0,6.456191334E1
3.048215891E1,5.276928206E-1,6.630064845E-1,3.560664058E-1,3.939281702E-1,1.163005997E2,9.771066830E1,-8.428001728E0,6.384281244E1
3.049882490E1,5.308096804E-1,6.619373560E-1,3.654846847E-1,3.827544451E-1,1.158796440E2,9.830844635E1,-6.817850065E0,6.370631322E1
3.051549089E1,5.352147383E-1,6.581219435E-1,3.769314885E-1,3.719453514E-1,1.152830488E2,9.868280650E1,-4.938834662E0,6.384537009E1
3.053215688E1,5.399950884E-1,6.541832089E-1,3.868102133E-1,3.617008328E-1,1.146333910E2,9.893970656E1,-3.180746699E0,6.391026804E1
3.054882287E1,5.448867101E-1,6.510512233E-1,3.947921693E-1,3.512405455E-1,1.139661557E2,9.917879059E1,-1.553889355E0,6.378754593E1
3.056548886E1,5.504549119E-1,6.485069394E-1,4.015454948E-1,3.394103050E-1,1.132035452E2,9.941593551E1,1.057396308E-1,6.344065715E1
3.058215485E1,5.579875749E-1,6.449494958E-1,4.077761769E-1,3.262033165E-1,1.121665218E2,9.947279949E1,1.965559197E0,6.294229650E1
3.059882084E1,5.692267922E-1,6.398051381E-1,4.121441841E-1,3.110746145E-1,1.106073496E2,9.913895989E1,4.080200057E0,6.210027964E1
3.061548683E1,5.836415406E-1,6.368403435E-1,4.108520150E-1,2.915433943E-1,1.085858421E2,9.860427448E1,6.214296578E0,6.030936855E1
3.063215282E1,6.019188539E-1,6.359998584E-1,4.023700655E-1,2.670134902E-1,1.059851012E2,9.771284632E1,8.322638835E0,5.736511460E1
3.064881881E1,6.215158287E-1,6.344894767E-1,3.906751275E-1,2.418969274E-1,1.031461740E2,9.644291871E1,1.029168580E1,5.404394692E1
3.066548480E1,6.399891444E-1,6.293550730E-1,3.808187544E-1,2.220431566E-1,1.004179799E2,9.482192000E1,1.200234730E1,5.131699468E1
3.068215079E1,6.570512056E-1,6.203062534E-1,3.741263747E-1,2.086464018E-1,9.784926635E1,9.291756707E1,1.346144757E1,4.939247948E1
3.069881678E1,6.736837186E-1,6.050912142E-1,3.723217249E-1,2.034487724E-1,9.529596675E1,9.056404504E1,1.479989812E1,4.855272401E1
3.071548276E1,6.919112334E-1,5.752458572E-1,3.796147704E-1,2.150434256E-1,9.243681877E1,8.701819131E1,1.613573129E1,4.985718849E1
3.073214876E1,7.070993721E-1,5.398043394E-1,3.928000629E-1,2.330876738E-1,9.000120068E1,8.345230390E1,1.768922388E1,5.228910880E1
3.074881474E1,7.166010019E-1,5.076060891E-1,4.082377553E-1,2.493210733E-1,8.845087764E1,8.076665669E1,1.938859541E1,5.490253257E1
3.076548073E1,7.216746674E-1,4.782377481E-1,4.256147444E-1,2.632991076E-1,8.761416456E1,7.884661753E1,2.125206408E1,5.762449431E1
3.078214672E1,7.254225085E-1,4.428794086E-1,4.465618730E-1,2.796471119E-1,8.699198617E1,7.682486530E1,2.359019270E1,6.096673430E1
3.079881271E1,7.214294820E-1,3.975016475E-1,4.786106944E-1,3.040785193E-1,8.765474485E1,7.536062310E1,2.666827763E1,6.645762712E1
3.081547870E1,7.015271057E-1,3.598189354E-1,5.206249952E-1,3.276273310E-1,9.090069466E1,7.676563894E1,2.964944629E1,7.374798396E1
3.083214469E1,6.987665475E-1,3.463110626E-1,5.311438441E-1,3.311799765E-1,9.134374497E1,7.680798916E1,3.085775983E1,7.539828705E1
3.084881068E1,7.058566566E-1,3.596814275E-1,5.231880546E-1,3.141176701E-1,9.020241270E1,7.695469151E1,3.083896906E1,7.270844077E1
3.086547667E1,7.035876992E-1,3.839292526E-1,5.217671990E-1,2.920987308E-1,9.056888190E1,7.923214088E1,3.065899877E1,7.066044570E1
3.088214266E1,6.931094686E-1,4.067060649E-1,5.225616693E-1,2.848135233E-1,9.224648583E1,8.187153845E1,2.951912862E1,7.041998122E1
3.089880865E1,6.815779919E-1,4.332889020E-1,5.180835724E-1,2.816053629E-1,9.406584741E1,8.432430246E1,2.752888720E1,6.991198238E1
3.091547464E1,6.683359870E-1,4.617109895E-1,5.122297406E-1,2.788739204E-1,9.612246993E1,8.690059236E1,2.528776729E1,6.929340346E1
3.093214063E1,6.481190729E-1,4.899835587E-1,5.066223145E-1,2.884295583E-1,9.920012462E1,8.959843013E1,2.196571341E1,6.979656513E1
3.094880662E1,6.196117700E-1,5.157184601E-1,5.002418756E-1,3.160281479E-1,1.034244212E2,9.194345408E1,1.709449005E1,7.172223058E1
3.096547261E1,5.908579624E-1,5.436559319E-1,4.876287878E-1,3.428458273E-1,1.075641690E2,9.390554640E1,1.173926826E1,7.281060331E1
3.098213860E1,5.677037654E-1,5.761131048E-1,4.678270519E-1,3.562919796E-1,1.108194859E2,9.587071071E1,6.929351941E0,7.190117775E1
3.099880459E1,5.507075430E-1,6.038836837E-1,4.426235259E-1,3.689581454E-1,1.131688662E2,9.696648153E1,2.401202384E0,7.035424260E1
3.101547058E1,5.331951691E-1,6.147228479E-1,4.307742119E-1,3.901952207E-1,1.155568104E2,9.729207945E1,-1.166071218E0,7.106897151E1
3.103213657E1,5.125247055E-1,6.124999523E-1,4.340198338E-1,4.168801010E-1,1.183357082E2,9.731559929E1,-3.772001966E0,7.396204856E1
3.104880256E1,4.937900767E-1,6.088567376E-1,4.361791015E-1,4.418287277E-1,1.208200035E2,9.704361617E1,-6.157331253E0,7.667940798E1
3.106546855E1,4.830334981E-1,6.108804941E-1,4.277307093E-1,4.588573873E-1,1.222325746E2,9.651692824E1,-8.476139794E0,7.756424226E1
3.108213454E1,4.762169895E-1,6.148884296E-1,4.173715115E-1,4.700325727E-1,1.231227646E2,9.610323129E1,-1.039983843E1,7.768747414E1
3.109880053E1,4.676376055E-1,6.186649799E-1,4.106359184E-1,4.795277417E-1,1.242378853E2,9.603078981E1,-1.207995352E1,7.802666878E1
3.111546652E1,4.594164793E-1,6.243370175E-1,4.049131572E-1,4.849588871E-1,1.253010792E2,9.634755054E1,-1.350369174E1,7.802671688E1
3.113213250E1,4.544016862E-1,6.344913244E-1,3.975489736E-1,4.825916290E-1,1.259471115E2,9.719590515E1,-1.454300211E1,7.697711057E1
3.114879849E1,4.528185873E-1,6.474094987E-1,3.891641796E-1,4.736744761E-1,1.261506682E2,9.840907893E1,-1.512235361E1,7.509146655E1
3.116546448E1,4.527643293E-1,6.590149403E-1,3.803040981E-1,4.648360610E-1,1.261576415E2,9.943169555E1,-1.556262987E1,7.319023231E1
3.118213047E1,4.522255476E-1,6.659401655E-1,3.722464442E-1,4.620046914E-1,1.262268746E2,9.983752522E1,-1.618002230E1,7.205071606E1
3.119879646E1,4.517010575E-1,6.677822471E-1,3.679009378E-1,4.633378088E-1,1.262942510E2,9.976916086E1,-1.664584302E1,7.175669449E1
3.121546245E1,4.524352591E-1,6.660450697E-1,3.665172458E-1,4.662096202E-1,1.261999294E2,9.937355027E1,-1.682099608E1,7.194761883E1
3.123212844E1,4.565373086E-1,6.621006727E-1,3.663602173E-1,4.679493308E-1,1.256722179E2,9.871288589E1,-1.656751124E1,7.216213510E1
3.124879443E1,4.667818118E-1,6.560727954E-1,3.656330705E-1,4.669000804E-1,1.243488021E2,9.765657558E1,-1.574158834E1,7.204967781E1
3.126546042E1,4.859948954E-1,6.488972902E-1,3.624069393E-1,4.597852528E-1,1.218446483E2,9.620535710E1,-1.414938975E1,7.107331908E1
3.128212641E1,5.029816370E-1,6.472788453E-1,3.612232506E-1,4.444742203E-1,1.196050793E2,9.580857265E1,-1.224076724E1,6.939509993E1
3.129879240E1,5.135840159E-1,6.575608253E-1,3.510214090E-1,4.250049293E-1,1.181942889E2,9.651477428E1,-1.144196205E1,6.640529445E1
3.131545839E1,5.172758056E-1,6.512674093E-1,3.440996408E-1,4.357429743E-1,1.177006106E2,9.499558860E1,-1.221505171E1,6.690049359E1
3.133212438E1,5.068834656E-1,6.359525323E-1,3.566345274E-1,4.598318636E-1,1.190870780E2,9.372032386E1,-1.290400113E1,7.066477721E1
3.134879037E1,5.122155754E-1,6.296719313E-1,3.527842760E-1,4.655015767E-1,1.183769578E2,9.246375992E1,-1.299249083E1,7.097079248E1
3.136545636E1,5.198510153E-1,6.297863126E-1,3.410962224E-1,4.655936956E-1,1.173554831E2,9.152892728E1,-1.340369507E1,6.993430224E1
3.138212235E1,5.184805869E-1,6.221627593E-1,3.412553072E-1,4.771123528E-1,1.175392253E2,9.041804990E1,-1.387559651E1,7.126509530E1
3.139878834E1,5.138988243E-1,6.078502536E-1,3.563312888E-1,4.893404543E-1,1.181522415E2,8.958258706E1,-1.321789760E1,7.407267377E1
3.141545433E1,5.087415595E-1,6.022371650E-1,3.763235211E-1,4.866960347E-1,1.188399161E2,9.050431377E1,-1.173058885E1,7.562903992E1
3.143212032E1,5.027674532E-1,6.102494001E-1,3.898917735E-1,4.720222056E-1,1.196334745E2,9.284812644E1,-1.060591054E1,7.524358255E1
3.144878631E1,4.986967491E-1,6.241744757E-1,3.942351043E-1,4.541876912E-1,1.201723700E2,9.524537069E1,-1.000750646E1,7.368859849E1
3.146545230E1,4.971530227E-1,6.351815462E-1,3.971492052E-1,4.377850890E-1,1.203763529E2,9.712237040E1,-9.279932086E0,7.222810668E1
3.148211829E1,4.988845469E-1,6.405264139E-1,4.025837183E-1,4.228078425E-1,1.201475408E2,9.840293550E1,-8.045160737E0,7.124731871E1
3.149878428E1,5.027701323E-1,6.411790848E-1,4.114453495E-1,4.084413052E-1,1.196331193E2,9.931013017E1,-6.317804650E0,7.074459742E1
3.151545027E1,5.074577214E-1,6.391112804E-1,4.214347601E-1,3.954948485E-1,1.190107246E2,9.994277220E1,-4.462683547E0,7.055130751E1
3.153211626E1,5.127704289E-1,6.360011101E-1,4.300332069E-1,3.842401803E-1,1.183029131E2,1.003147842E2,-2.736210860E0,7.041262022E1
3.154878224E1,5.176030711E-1,6.338117719E-1,4.377483726E-1,3.724863231E-1,1.176567857E2,1.007611808E2,-1.089409031E0,7.016443177E1
3.156544823E1,5.224367008E-1,6.331529021E-1,4.448559284E-1,3.581626713E-1,1.170083141E2,1.013949738E2,6.460039820E-1,6.965528446E1
3.158211422E1,5.294567488E-1,6.311564445E-1,4.516919553E-1,3.424784243E-1,1.160624862E2,1.018286229E2,2.635835282E0,6.903826944E1
3.159878021E1,5.396486439E-1,6.277779341E-1,4.560617805E-1,3.266218901E-1,1.146805526E2,1.018228972E2,4.711250897E0,6.816665326E1
3.161544620E1,5.534480659E-1,6.254043579E-1,4.548897445E-1,3.092570901E-1,1.127922244E2,1.013884453E2,6.701355585E0,6.657257687E1
3.163211219E1,5.699925328E-1,6.233978868E-1,4.485720396E-1,2.920046449E-1,1.105005899E2,1.004667622E2,8.470215811E0,6.442183581E1
3.164877818E1,5.879092654E-1,6.201986670E-1,4.399953485E-1,2.758992612E-1,1.079824334E2,9.914543157E1,1.008622200E1,6.210860796E1
3.166544417E1,6.070642766E-1,6.148958206E-1,4.304361343E-1,2.609613538E-1,1.052449352E2,9.743510867E1,1.163502559E1,5.976182909E1
3.168211016E1,6.275480419E-1,6.052833796E-1,4.214599729E-1,2.493731678E-1,1.022610954E2,9.518394697E1,1.312580194E1,5.770158169E1
3.169877615E1,6.505634494E-1,5.835977793E-1,4.167790115E-1,2.499521673E-1,9.883180595E1,9.169183760E1,1.450942884E1,5.697390071E1
3.171544214E1,6.718532417E-1,5.538613200E-1,4.172382057E-1,2.603135407E-1,9.557947896E1,8.771880651E1,1.580060930E1,5.754937408E1
3.173210813E1,6.882278611E-1,5.239500999E-1,4.215289056E-1,2.722720802E-1,9.302001617E1,8.425922674E1,1.715165538E1,5.870366472E1
3.174877412E1,6.990730343E-1,4.945377409E-1,4.303739965E-1,2.854952514E-1,9.129463871E1,8.147850393E1,1.862358138E1,6.050676894E1
3.176544011E1,7.034945010E-1,4.610095024E-1,4.462042749E-1,3.057245016E-1,9.058390992E1,7.914212495E1,2.023800925E1,6.375782276E1
3.178210610E1,7.000583155E-1,4.232604206E-1,4.705310166E-1,3.307106495E-1,9.113663430E1,7.758901069E1,2.226214801E1,6.854791744E1
3.179877209E1,6.856619128E-1,3.837044537E-1,5.048081875E-1,3.575015068E-1,9.342462980E1,7.754871194E1,2.470243312E1,7.502689154E1
3.181543808E1,6.688768087E-1,3.541134298E-1,5.354073048E-1,3.748953342E-1,9.603912912E1,7.863635475E1,2.679066530E1,8.061362444E1
3.183210407E1,6.707337718E-1,3.491780460E-1,5.392096043E-1,3.707342744E-1,9.575255410E1,7.862587933E1,2.767318646E1,8.066721496E1
3.184877006E1,6.763402869E-1,3.664249182E-1,5.337677002E-1,3.512671888E-1,9.488336429E1,7.948187237E1,2.768376177E1,7.804658145E1
3.186543605E1,6.736346559E-1,3.878385723E-1,5.331106782E-1,3.340517879E-1,9.530357411E1,8.153658355E1,2.733080936E1,7.643241235E1
3.188210204E1,6.652192243E-1,4.075289071E-1,5.331234932E-1,3.273880184E-1,9.660170824E1,8.363636350E1,2.626016696E1,7.598428286E1
3.189876803E1,6.571554980E-1,4.281893373E-1,5.309010148E-1,3.208498955E-1,9.783341198E1,8.559501401E1,2.502413755E1,7.526984143E1
3.191543402E1,6.474602203E-1,4.495237768E-1,5.274788141E-1,3.170011640E-1,9.929922812E1,8.753913513E1,2.345595488E1,7.466862717E1
3.193210001E1,6.314997788E-1,4.728062153E-1,5.244386196E-1,3.203536272E-1,1.016782793E2,8.982582072E1,2.106552437E1,7.479947161E1
3.194876599E1,6.058545508E-1,4.971874952E-1,5.219447613E-1,3.366281688E-1,1.054192804E2,9.235594709E1,1.732014736E1,7.615099603E1
3.196543198E1,5.716550270E-1,5.213988423E-1,5.177858472E-1,3.650364280E-1,1.102685667E2,9.468999964E1,1.220034155E1,7.835475922E1
3.198209797E1,5.430366905E-1,5.484511256E-1,5.037918687E-1,3.879513741E-1,1.142188005E2,9.631683691E1,6.985041060E0,7.888341611E1
3.199876396E1,5.251697092E-1,5.774301887E-1,4.818351269E-1,3.982537687E-1,1.166406626E2,9.754595897E1,2.645881327E0,7.736784901E1
3.201542995E1,5.144844301E-1,5.995655656E-1,4.577260017E-1,4.078159034E-1,1.180740004E2,9.793250019E1,-1.033611380E0,7.561793948E1
3.203209594E1,5.013882877E-1,6.064494848E-1,4.447915554E-1,4.277724624E-1,1.198162181E2,9.756150241E1,-4.175873014E0,7.617384102E1
3.204876193E1,4.816357068E-1,6.024460793E-1,4.458700716E-1,4.541867971E-1,1.224154256E2,9.714309857E1,-6.762394273E0,7.897960798E1
3.206542792E1,4.651264780E-1,5.998131037E-1,4.440145195E-1,4.761645794E-1,1.245631844E2,9.662097458E1,-9.100906485E0,8.113089157E1
