"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.218197021E1,1.878365755E0,7.896314621E0,2.380858421E0
5.219863687E1,2.335394859E0,9.638289452E0,3.756731510E0
5.221530354E1,2.749353170E0,1.111705399E1,5.668596745E0
5.223197021E1,2.536391973E0,1.184447193E1,4.508078098E0
5.224863687E1,8.614161611E-1,1.117208862E1,2.438286304E0
5.226530354E1,-3.708875179E-1,1.055952644E1,-1.007378340E0
5.228197020E1,-6.484549642E-1,1.138026428E1,6.891329288E-1
5.229863687E1,1.148554832E-1,1.278245831E1,1.890329838E0
5.231530354E1,1.493121386E0,1.477328682E1,2.560320139E0
5.233197020E1,1.371087432E0,1.402194023E1,1.488335729E0
5.234863687E1,6.460621357E-1,1.284227943E1,1.859223247E0
5.236530353E1,-1.610369682E0,1.261735344E1,1.332802176E0
5.238197020E1,-2.830709219E0,1.241396427E1,1.043270707E0
5.239863687E1,-2.933600664E0,1.353380489E1,1.990828395E0
5.241530353E1,-3.120240688E0,1.272024536E1,1.986042738E0
5.243197020E1,-2.981456995E0,9.360722542E0,2.199003935E0
5.244863686E1,-2.132004976E0,7.525427341E0,1.971685886E0
5.246530353E1,-2.033899277E-1,6.996613503E0,2.112862349E0
5.248197020E1,1.385444283E0,5.584847927E0,1.844866276E0
5.249863686E1,9.595218897E-1,3.706482172E0,2.081755638E0
5.251530353E1,4.953143001E-1,1.990828395E0,2.182254314E0
5.253197019E1,-3.708875179E-1,5.551348329E-1,9.762716293E-1
5.254863686E1,-2.871387303E-1,2.344966173E0,1.942971945E0
5.256530353E1,1.411765367E-1,2.928814888E0,3.098705292E0
5.258197019E1,-9.954141974E-1,3.297309637E0,2.306680918E0
5.259863686E1,-1.208375454E0,3.773481369E0,1.703689694E0
5.261530352E1,-1.942971945E0,4.498506546E0,9.427721500E-1
5.263197019E1,-1.050449133E0,5.300102234E0,1.622333765E0
5.264863686E1,-3.972085714E-1,6.321837425E0,4.905286431E-1
5.266530352E1,2.967100143E-1,7.664210796E0,3.684946895E-1
5.268197019E1,5.527420044E-1,1.090170002E1,1.411765367E-1
5.269863685E1,-4.522434771E-1,1.517288876E1,-2.778067112E0
5.271530352E1,8.039883971E-1,1.749153328E1,1.155733347E0
5.273197019E1,1.670190215E0,1.557009697E1,4.060619831E0
5.274863685E1,1.483550072E-1,8.886942863E0,2.988635540E0
5.276530352E1,7.800601721E-1,6.697510719E0,3.460021496E0
5.278197018E1,1.471585870E0,7.958528042E0,2.842673302E0
5.279863685E1,1.658226132E0,9.695717812E0,3.235096216E0
5.281530352E1,1.430907965E0,1.232782269E1,2.660818815E0
5.283197018E1,2.873780012E0,1.633340645E1,3.960121393E0
5.284863685E1,2.158325911E0,1.822373772E1,2.897708178E0
5.286530351E1,7.178467698E-3,1.445025635E1,1.832902193E0
5.288197018E1,5.982056856E-1,1.245942783E1,3.491128206E0
5.289863685E1,2.321037948E-1,1.216032505E1,3.783052683E0
5.291530351E1,-3.086741269E-1,9.107083321E0,3.024527788E0
5.293197018E1,-2.297109663E-1,7.771887779E0,2.129612207E0
5.294863684E1,5.455635786E-1,8.654839516E0,2.347358942E0
5.296530351E1,2.007578135E0,1.063609695E1,3.675375462E0
5.298197018E1,2.935993433E0,1.183968639E1,4.350151539E0
5.299863684E1,2.347358942E0,1.106441212E1,4.412364960E0
5.301530351E1,2.050648928E0,9.128618240E0,1.887937069E0
5.303197017E1,1.004985452E0,8.075776100E0,6.293123364E-1
5.304863684E1,1.301695466E0,8.279166222E0,7.872386575E-1
5.306530351E1,2.651247501E0,9.875179291E0,1.799402595E0
5.308197017E1,3.292523861E0,1.061695385E1,1.830509305E0
5.309863684E1,2.581855536E0,1.136830044E1,2.356930256E0
5.311530350E1,1.055234790E0,1.205504036E1,2.158325911E0
5.313197017E1,-9.523434043E-1,1.341177082E1,2.189432621E0
5.314863684E1,-2.950350285E0,1.417508125E1,2.400001049E0
5.316530350E1,-4.192225456E0,1.319880962E1,1.344766378E0
5.318197017E1,-4.012763500E0,1.078684425E1,2.737389088E0
5.319863683E1,-3.036491871E0,8.623732567E0,2.691925526E0
5.321530350E1,-1.990828395E0,8.377271652E0,2.897708178E0
5.323197017E1,-1.107876897E0,9.379864693E0,1.986042738E0
5.324863683E1,7.657032460E-2,1.061695385E1,1.969292998E0
5.326530350E1,1.292124271E0,9.066405296E0,1.435693651E-1
5.328197016E1,1.170090318E0,5.029713154E0,1.071984529E0
5.329863683E1,2.177468538E-1,1.366301775E0,1.971685886E0
5.331530350E1,-1.071984529E0,-1.158126116E0,1.182054400E0
5.333197016E1,1.914258115E-2,1.289731383E0,1.509871125E0
5.334863683E1,-8.135597110E-1,2.220539331E0,7.992027402E-1
5.336530349E1,-1.914258152E-1,2.323430777E0,1.737189293E0
5.338197016E1,-4.091726840E-1,2.359323025E0,1.033699393E0
5.339863683E1,-5.982056633E-2,3.077169895E0,2.397608280E0
5.341530349E1,-1.182054400E0,4.524827480E0,1.526620865E0
5.343197016E1,-7.345965505E-1,7.334001541E0,2.342573404E0
5.344863682E1,-1.220339537E-1,9.908679008E0,2.531606436E0
5.346530349E1,1.457229018E0,1.309831142E1,1.663011789E0
5.348197016E1,2.246860504E0,1.504367638E1,2.081755698E-1
5.349863682E1,2.598605394E0,1.730728531E1,8.733802438E-1
5.351530349E1,-2.943171859E-1,1.433779335E1,2.517249346E0
5.353197015E1,-1.799402595E0,9.449256897E0,1.801795483E0
5.354863682E1,-2.277967215E0,7.616354465E0,9.260223508E-1
5.356530349E1,-2.244467735E0,8.025527000E0,1.708475351E0
5.358197015E1,-1.196411327E-1,1.144008541E1,2.859423161E0
5.359863682E1,2.833101988E0,1.675933075E1,2.907279491E0
5.361530348E1,3.869194269E0,1.779781532E1,4.299902439E0
5.363197015E1,2.689532757E0,1.237328625E1,4.828716278E0
5.364863682E1,1.641476393E0,9.851250648E0,2.335394859E0
5.366530348E1,1.095912814E0,9.243474007E0,2.007578135E0
5.368197015E1,1.117448211E0,9.650253296E0,3.400201082E0
5.369863681E1,9.403793216E-1,1.093998528E1,4.017549038E0
5.371530348E1,7.752745152E-1,1.190429306E1,3.957728624E0
5.373197015E1,1.217946768E0,1.061934662E1,3.684946775E0
5.374863681E1,1.182054400E0,8.245666504E0,2.088934183E0
5.376530348E1,2.419143677E0,7.810173035E0,2.227717876E0
5.378197014E1,2.428714991E0,8.094919205E0,2.478964329E0
5.379863681E1,2.254039049E0,9.552147865E0,4.256831646E0
5.381530348E1,2.634497643E0,1.228235817E1,4.445864677E0
5.383197014E1,1.392622828E0,1.334237862E1,3.828516245E0
5.384863681E1,6.364908218E-1,1.258385468E1,1.739582062E0
5.386530347E1,-3.780659735E-1,1.154776192E1,9.332008660E-2
5.388197014E1,4.689932466E-1,1.123908806E1,1.751546144E0
5.389863681E1,1.301695466E0,1.132522964E1,3.421736479E0
5.391530347E1,1.691725612E0,1.207657623E1,2.744567633E0
5.393197014E1,1.253839016E0,1.211246777E1,2.117648125E0
5.394863680E1,8.470591903E-1,1.193779182E1,2.464607239E0
5.396530347E1,-1.251446247E0,1.032502937E1,1.730010748E0
5.398197014E1,-2.048256159E0,9.140582085E0,2.459821701E0
5.399863680E1,-3.108276606E0,8.863015175E0,2.871387243E0
5.401530347E1,-3.723232031E0,8.975478172E0,3.699303865E0
5.403197013E1,-1.351944804E0,1.073898792E1,1.280160069E0
5.404863680E1,1.048056364E0,1.001874828E1,2.088934183E0
5.406530347E1,2.017149448E0,9.075976372E0,1.674975872E0
5.408197013E1,1.103091240E0,7.903493404E0,2.220539331E0
5.409863680E1,3.493520916E-1,5.647061348E0,1.339980721E0
5.411530346E1,1.890329868E-1,2.318645239E0,1.753939033E0
5.413197013E1,-1.462014675E0,-7.082754970E-1,1.677368641E0
5.414863680E1,-1.665404558E0,1.050449133E0,2.215753794E0
5.416530346E1,-9.810572863E-1,2.725425005E0,1.569691658E0
5.418197013E1,-1.012163997E0,3.299702406E0,2.074577332E0
5.419863679E1,-1.301695466E0,4.182653904E0,2.289931297E0
5.421530346E1,-2.108076811E0,5.642275810E0,2.469393015E0
5.423197013E1,-1.701296926E0,7.384250641E0,1.916650891E0
5.424863679E1,-7.944171429E-1,8.786444664E0,2.158325911E0
5.426530346E1,1.722832322E-1,9.238688469E0,2.263610125E0
5.428197012E1,-9.284151793E-1,8.724231720E0,2.787638426E0
5.429863679E1,-1.462014675E0,9.901499748E0,2.201396942E0
5.431530346E1,-7.178468257E-2,1.213878918E1,1.390229940E0
5.433197012E1,1.031306505E0,1.249053383E1,1.174875975E0
5.434863679E1,1.103091240E0,1.066959572E1,5.455635786E-1
5.436530345E1,1.746760458E-1,8.200202942E0,-1.555334777E-1
5.438197012E1,4.881358147E-1,7.551748276E0,8.614161611E-1
5.439863679E1,1.007378340E0,9.286544800E0,2.050648928E0
5.441530345E1,2.091326952E0,1.270828152E1,2.598605394E0
5.443197012E1,2.845066071E0,1.566102409E1,2.780459881E0
5.444863678E1,2.545963287E0,1.407458305E1,3.842873096E0
5.446530345E1,2.340180635E0,1.166979599E1,3.357130051E0
5.448197012E1,1.607976794E0,1.019342422E1,4.022335052E0
5.449863678E1,1.890329838E0,9.348757744E0,3.285345554E0
5.451530345E1,1.895115495E0,9.750752449E0,4.285545349E0
5.453197011E1,1.976471543E0,1.157647610E1,2.155933142E0
5.454863678E1,2.196611166E0,1.242353535E1,2.610569477E0
5.456530345E1,2.550748825E0,1.176790142E1,2.868994236E0
5.458197011E1,2.062613010E0,1.190190029E1,3.692125320E0
5.459863678E1,2.270788670E0,1.161954689E1,2.935993433E0
5.461530344E1,1.983649969E0,1.018863869E1,3.077169895E0
5.463197011E1,1.758724689E0,9.212367058E0,1.371087432E0
5.464863678E1,1.174875975E0,9.193224907E0,2.830709219E0
5.466530344E1,1.801795483E0,9.889535904E0,2.177468538E0
5.468197011E1,1.820937991E0,1.081795120E1,3.201596737E0
5.469863677E1,1.641476393E0,1.048774147E1,3.065205812E0
5.471530344E1,1.854437590E0,1.011924744E1,1.584048629E0
5.473197011E1,1.600798368E0,9.980463028E0,1.536192179E0
5.474863677E1,2.600998163E0,9.942177773E0,2.445464849E0
5.476530344E1,2.622533560E0,1.034895802E1,2.682354212E0
5.478197010E1,2.435893536E0,1.179900837E1,3.381058455E0
5.479863677E1,1.495514154E0,1.352184105E1,2.749353170E0
5.481530344E1,-5.623133183E-1,1.327538013E1,1.406979680E0
5.483197010E1,-1.682154298E0,1.169133186E1,1.237089276E0
5.484863677E1,-2.349751949E0,1.033460140E1,7.322037220E-1
5.486530343E1,-2.318645239E0,9.142974854E0,1.849651933E0
5.488197010E1,-3.182454109E0,8.913264275E0,2.354537487E0
5.489863677E1,-1.258624673E0,9.738788605E0,2.423929453E0
5.491530343E1,9.092725813E-2,9.908679008E0,1.698904037E0
5.493197010E1,-3.110669367E-2,8.879764557E0,1.811366796E0
5.494863676E1,-3.708875179E-1,8.451449394E0,1.902294040E0
5.496530343E1,-6.269195080E-1,8.260024071E0,2.531606436E0
5.498197010E1,-1.086341500E0,6.723831654E0,2.019542217E0
5.499863676E1,-1.696511269E0,5.575276852E0,1.844866276E0
5.501530343E1,-1.572084427E0,6.111268997E0,1.162911773E0
5.503197009E1,-8.446664214E-1,5.087141037E0,2.163111687E0
5.504863676E1,-1.476371527E0,3.754338741E0,1.634297848E0
5.506530343E1,-1.787438512E0,2.251646042E0,1.823330879E0
5.508197009E1,-1.950150490E0,3.170490026E0,2.093719721E0
5.509863676E1,-1.904686809E0,4.130012035E0,2.708675146E0
5.511530342E1,-1.890329838E0,5.285745144E0,1.426122308E0
5.513197009E1,-5.312066078E-1,6.075376511E0,1.505085468E0
5.514863676E1,-2.679961324E-1,5.898307800E0,1.560120344E0
5.516530342E1,-1.457229018E0,5.953342915E0,1.624726534E0
5.518197009E1,-2.091326952E0,7.302894592E0,2.263610125E0
5.519863675E1,-1.234696507E0,9.434899330E0,2.155933142E0
5.521530342E1,-7.704889178E-1,1.147119141E1,1.213161111E0
5.523197009E1,1.890329868E-1,1.341894913E1,6.987041831E-1
5.524863675E1,4.283152521E-1,1.322273827E1,9.044869542E-1
5.526530342E1,7.274180651E-1,1.205743313E1,1.763510346E0
5.528197008E1,2.847459018E-1,1.003549862E1,1.045663476E0
5.529863675E1,2.392822653E-1,8.176275253E0,1.244267821E0
5.531530342E1,2.608176768E-1,6.932007313E0,5.479564071E-1
5.533197008E1,1.232303619E0,7.795815945E0,1.928615093E0
5.534863675E1,2.373680115E0,1.088255692E1,2.105684042E0
5.536530341E1,3.730410576E0,1.356251907E1,2.620140791E0
5.538197008E1,2.902493954E0,1.344766331E1,3.254238844E0
5.539863675E1,2.634497643E0,1.128455162E1,3.524627686E0
5.541530341E1,2.591426849E0,1.020299530E1,3.536591768E0
5.543197008E1,1.849651933E0,1.011206818E1,3.196810961E0
5.544863674E1,2.153540373E0,1.255992603E1,4.307080746E0
5.546530341E1,2.431107759E0,1.555334759E1,4.845465660E0
5.548197008E1,1.603191137E0,1.479242992E1,3.728017569E0
5.549863674E1,1.201196909E0,1.161715412E1,3.311666489E0
5.551530341E1,7.178468257E-2,8.827122688E0,2.713460922E0
5.553197007E1,-2.464607358E-1,7.834101200E0,1.390229940E0
5.554863674E1,2.057827413E-1,9.092725754E0,2.088934183E0
5.556530341E1,1.136590719E0,1.072223854E1,2.596212626E0
5.558197007E1,1.854437590E0,1.114337540E1,3.268595695E0
5.559863674E1,2.189432621E0,1.044227791E1,2.976671457E0
5.561530340E1,2.294716835E0,9.418149948E0,2.227717876E0
5.563197007E1,1.682154298E0,8.630910873E0,2.591426849E0
5.564863674E1,2.057827473E0,8.666803360E0,9.451649189E-1
5.566530340E1,1.651047587E0,9.087940216E0,1.596012712E0
5.568197007E1,2.469393015E0,9.975677490E0,2.443071842E0
5.569863673E1,2.411965132E0,9.492327690E0,2.562713146E0
5.571530340E1,1.770688772E0,9.719645500E0,2.270788670E0
5.573197007E1,-3.349951655E-2,1.073898792E1,3.830909014E0
5.574863673E1,-7.322037220E-1,1.354098320E1,3.287738323E0
5.576530340E1,-1.715653777E0,1.454836178E1,1.741974831E0
5.578197006E1,-9.140582681E-1,1.411765385E1,2.321038008E0
5.579863673E1,-7.489534616E-1,1.219621658E1,1.574477315E0
5.581530340E1,-7.202396393E-1,9.767501831E0,2.048256159E0
5.583197006E1,-1.469193101E0,7.862815380E0,2.196611166E0
5.584863673E1,-1.890329838E0,8.257631302E0,2.794816732E0
5.586530339E1,-1.840080619E0,9.037691116E0,1.194018483E0
5.588197006E1,-1.615155339E0,9.159725189E0,8.997012973E-1
5.589863673E1,-1.117448211E0,8.027919769E0,2.041077614E0
5.591530339E1,-6.867401004E-1,7.611568928E0,1.990828395E0
5.593197006E1,-5.479564071E-1,7.647460938E0,2.495713949E0
5.594863672E1,-3.780659735E-1,7.635497093E0,1.316052437E0
5.596530339E1,-3.349951804E-1,8.441878319E0,3.053241730E0
5.598197006E1,-6.293123364E-1,4.742574692E0,2.866601467E0
5.599863672E1,-2.938386202E0,4.223331928E0,1.378265858E0
5.601530339E1,-1.060020447E0,4.689932346E0,2.100898266E0
5.603197005E1,-1.457229018E0,3.062813044E0,3.376272678E0
5.604863672E1,7.561319470E-1,3.818944931E0,2.459821701E0
5.606530339E1,-4.395615101E0,2.206182480E0,-1.253839016E0
5.608197005E1,2.679961443E0,3.842873096E0,2.268395901E0
5.609863672E1,-8.039883971E-1,3.996013880E0,4.663611412E0
5.611530338E1,-4.498506546E0,7.884350777E0,4.900500774E0
5.613197005E1,2.321037948E-1,1.474935913E1,-1.186840057E0
5.614863672E1,3.515056372E0,1.348116302E1,6.053841114E-1
5.616530338E1,2.206182480E0,1.034895802E1,-8.494520187E-1
5.618197005E1,-2.847459018E-1,3.737588882E0,2.636890650E0
5.619863671E1,-4.393222332E0,-2.512463629E-1,3.948157310E0
5.621530338E1,-3.505485058E0,4.783252239E0,1.356730461E0
5.623197005E1,5.527420044E-1,1.446700573E1,-9.236295223E-1
5.624863671E1,4.218546391E0,1.989392662E1,-1.722832322E0
5.626530338E1,3.732803345E0,1.503649712E1,1.655833244E0
5.628197004E1,1.663011789E0,9.647860527E0,3.189632654E0
5.629863671E1,2.538784742E0,9.556933403E0,4.725824833E0
5.631530338E1,2.471785784E0,1.225603771E1,3.366701365E0
5.633197004E1,2.768495798E0,1.458903980E1,2.026720762E0
5.634863671E1,1.313659668E0,1.300259781E1,3.012563705E0
5.636530337E1,2.081755698E-1,1.231825066E1,2.562713146E0
5.638197004E1,-1.354337573E0,1.316291714E1,3.964907169E0
5.639863671E1,-8.685946465E-1,1.455314732E1,6.501298904E0
5.641530337E1,-8.973084688E-1,1.401954746E1,4.120440483E0
5.643197004E1,-1.885544300E0,1.185643578E1,3.321237803E0
5.644863670E1,3.589234129E-2,1.061934662E1,1.406979680E0
5.646530337E1,6.532405615E-1,9.951749802E0,2.500499725E0
5.648197004E1,1.986042738E0,1.006421185E1,2.811566591E0
5.649863670E1,2.708675146E0,1.045902824E1,6.092126369E0
5.651530337E1,1.966900229E0,1.166740322E1,3.826123476E0
5.653197003E1,2.813959360E0,1.319641685E1,2.036292076E0
5.654863670E1,2.191825628E0,1.265085316E1,1.808973908E0
5.656530337E1,1.189232826E0,1.200000572E1,1.596012712E0
5.658197003E1,-3.038884699E-1,1.239960670E1,1.694118381E0
5.659863670E1,-2.423929453E0,1.355533981E1,2.273181528E-1
5.661530336E1,-3.682554007E0,1.537149239E1,1.141376376E0
5.663197003E1,-4.783252239E0,1.332562923E1,-6.436693072E-1
5.664863670E1,-1.497906923E0,1.190907860E1,-3.948157430E-1
5.666530336E1,2.751746178E-1,8.219346046E0,6.795616150E-1
5.668197003E1,1.122233868E0,4.041477680E0,3.589234129E-2
5.669863669E1,2.854637384E0,9.427721500E-1,1.830509305E0
5.671530336E1,3.180061340E0,-7.130611539E-1,1.043270707E0
5.673197003E1,1.739582062E0,-2.299502611E0,1.856830359E0
5.674863669E1,3.996013701E-1,-1.919043779E0,3.684946895E-1
5.676530336E1,1.249053478E0,-2.488535494E-1,-9.906286001E-1
5.678197002E1,8.303094506E-1,1.940579176E0,3.828516230E-2
5.679863669E1,1.469193101E0,2.725425005E0,9.595218897E-1
5.681530336E1,8.925228715E-1,3.170490026E0,1.172483087E0
5.683197002E1,3.182454109E-1,4.512863636E0,3.445664644E-1
5.684863669E1,1.674975827E-2,7.068397999E0,-7.322037220E-1
5.686530335E1,-6.388836503E-1,1.010728264E1,2.620140791E0
5.688197002E1,2.069791555E0,1.544088459E1,2.596212626E0
5.689863669E1,5.465207100E0,2.029592133E1,1.383051515E0
5.691530335E1,2.804388046E0,1.673779488E1,1.519442320E0
5.693197002E1,1.134197950E0,1.151426220E1,9.475577474E-1
5.694863668E1,1.380658627E0,1.034656525E1,7.824530005E-1
5.696530335E1,2.199003935E0,1.388315678E1,4.579862595E0
5.698197002E1,4.474578202E-1,1.698186302E1,5.388636589E0
5.699863668E1,-9.236295223E-1,1.750588989E1,-4.283152521E-1
5.701530335E1,-2.565105915E0,1.459143257E1,1.265803218E0
5.703197001E1,-2.191825628E0,1.212203979E1,5.139782906E0
5.704863668E1,-6.436693072E-1,1.191386414E1,6.257231236E0
5.706530335E1,7.872386575E-1,1.274178028E1,4.185046673E0
5.708197001E1,1.921436548E0,1.184686470E1,3.594019651E0
5.709863668E1,2.414358139E0,1.085384369E1,1.653440475E0
5.711530334E1,3.017349243E0,1.150469112E1,-1.292124242E-1
5.713197001E1,1.596012712E0,1.065045357E1,3.000599623E0
5.714863668E1,1.531406522E0,9.736394882E0,3.584448338E0
5.716530334E1,1.074377418E0,9.291330338E0,5.871986866E0
5.718197001E1,6.628118753E-1,1.000678444E1,4.242474556E0
5.719863667E1,8.614161611E-2,1.228714466E1,3.251846075E0
5.721530334E1,-8.470591903E-1,1.453161144E1,1.734796405E0
5.723197001E1,-1.258624673E0,1.474696636E1,-7.633104324E-1
5.724863667E1,1.076770201E-1,1.192343521E1,1.722832322E-1
5.726530334E1,8.662018180E-1,9.875179291E0,1.971685886E0
5.728197000E1,1.804188251E0,9.286544800E0,2.184647083E0
5.729863667E1,-3.206382394E-1,8.441878319E0,9.858429432E-1
5.731530334E1,-5.431707501E-1,7.834101200E0,-1.332802176E0
5.733197000E1,-2.440679073E-1,9.796216011E0,2.191825628E0
5.734863667E1,-1.205982566E0,8.231309891E0,2.691925526E0
5.736530333E1,-1.088734269E0,6.680760860E0,6.460621357E-1
5.738197000E1,2.895315289E-1,2.471785784E0,2.179861546E0
5.739863667E1,1.320838094E0,7.178468257E-2,1.055234790E0
5.741530333E1,1.485942841E0,-9.379864931E-1,1.942971945E0
5.743197000E1,1.052842021E0,-9.092726111E-1,7.369893789E-1
5.744863666E1,8.805587292E-1,2.943171859E-1,6.293123364E-1
5.746530333E1,2.053041935E0,2.297109842E0,-1.356730461E0
5.748197000E1,2.646461725E0,3.431307554E0,-1.036092162E0
5.749863666E1,1.935793519E0,4.508078098E0,-6.652047038E-1
5.751530333E1,1.883151412E0,6.317051888E0,-1.256231904E0
5.753196999E1,1.878365755E0,9.186046600E0,-1.122233868E0
5.754863666E1,2.225325108E0,1.304566860E1,8.685946465E-1
5.756530333E1,2.857030153E0,1.694118500E1,6.508477688E0
5.758196999E1,1.469193101E0,1.598884106E1,3.912265062E0
5.759863666E1,2.751746178E-1,1.593380642E1,-9.547362328E-1
5.761530332E1,-4.067798331E-2,1.557966805E1,1.122233868E0
5.763196999E1,3.589234129E-2,1.715175247E1,4.584648132E0
5.764863666E1,-2.225325108E-1,2.005663872E1,5.891129494E0
5.766530332E1,4.307080805E-2,1.895594025E1,1.098305583E0
5.768196999E1,-2.632105052E-1,1.240917778E1,2.452643156E0
5.769863665E1,1.148554921E0,9.980463028E0,7.740781307E0
5.771530332E1,1.167697430E0,1.131805134E1,6.625725746E0
5.773196999E1,1.505085468E0,1.097827053E1,3.510270834E0
5.774863665E1,1.275374413E0,1.023170948E1,1.359123230E0
5.776530332E1,8.494520187E-1,1.113858986E1,1.596012712E0
5.778196998E1,6.652047038E-1,1.216032505E1,3.802195072E0
5.779863665E1,-1.196411345E-2,1.194018459E1,4.969892502E0
5.781530332E1,7.657032460E-2,1.129651546E1,3.644268990E0
5.783196998E1,-9.284151793E-1,1.133240795E1,2.715853691E0
5.784863665E1,2.081755698E-1,1.288295746E1,2.203789711E0
5.786530331E1,8.709874153E-1,1.407219028E1,2.026720762E0
5.788196998E1,1.684547186E0,1.364866066E1,9.308080077E-1
5.789863665E1,1.258624673E0,1.121994495E1,2.871387079E-2
5.791530331E1,6.628118753E-1,9.812965393E0,1.691725612E0
5.793196998E1,-1.158126116E0,1.000678444E1,-1.435693651E-1
5.794863664E1,-2.318645239E0,1.054038334E1,-1.986042857E-1
5.796530331E1,-2.378465652E0,1.015753174E1,5.575276613E-1
5.798196998E1,-1.330409408E0,9.442078590E0,7.417750359E-2
5.799863664E1,4.139583111E-1,6.362515450E0,1.775474429E0
5.801530331E1,1.383051515E0,2.663211584E0,3.163311481E0
5.803196997E1,8.255237937E-1,3.613162339E-1,1.361516118E0
5.804863664E1,1.093519926E0,-1.342373490E0,1.667797327E0
5.806530331E1,9.236295223E-1,-1.624726534E0,6.077769399E-1
5.808196997E1,1.576870084E0,7.585247755E-1,-1.339980662E-1
5.809863664E1,5.407779217E-1,1.442872047E0,-1.555334777E-1
5.811530330E1,9.020941257E-1,2.670390129E0,1.339980662E-1
5.813196997E1,1.849651933E0,4.716253281E0,-3.230310678E-1
5.814863664E1,1.217946768E0,6.434299946E0,-3.206382394E-1
5.816530330E1,1.284945726E0,8.939585686E0,1.299302697E0
5.818196997E1,2.847458839E0,1.323709488E1,3.416950703E0
5.819863663E1,2.847458839E0,1.323709488E1,3.416950703E0
5.821530330E1,2.847458839E0,1.323709488E1,3.416950703E0
5.823196997E1,2.847458839E0,1.323709488E1,3.416950703E0
5.824863663E1,-3.158525825E-1,1.345962715E1,1.612762451E0
5.826530330E1,-5.718846321E-1,1.243071365E1,4.311866283E0
5.828196996E1,8.877372146E-1,1.631665802E1,4.371686935E0
5.829863663E1,3.972085714E-1,1.703450394E1,2.904886723E0
5.831530330E1,-9.140582681E-1,1.267238903E1,1.579262912E-1
5.833196996E1,-1.067198873E0,9.956535339E0,5.458028316E0
5.834863663E1,3.541377485E-1,1.331127262E1,7.386643410E0
5.836530329E1,3.589234054E-1,1.365344620E1,5.199603558E0
5.838196996E1,9.236295223E-1,1.285902882E1,3.905086517E0
5.839863663E1,1.414158225E0,1.204307652E1,1.806581140E0
5.841530329E1,1.902294040E0,1.106919765E1,1.270588875E0
5.843196996E1,1.452443361E0,1.030827999E1,3.136990547E0
5.844863662E1,9.379864931E-1,9.585647583E0,3.615555048E0
5.846530329E1,6.939185858E-1,1.057866859E1,4.192225456E0
5.848196996E1,1.103091240E0,1.320838070E1,3.897907972E0
5.849863662E1,6.771687865E-1,1.496949863E1,1.488335729E0
5.851530329E1,5.144568682E-1,1.383769321E1,1.509871125E0
5.853196995E1,8.853443712E-2,1.161715412E1,2.450250387E0
5.854863662E1,-1.292124242E-1,1.093998528E1,9.475577474E-1
5.856530329E1,1.962114573E-1,1.054038334E1,3.972085714E-1
5.858196995E1,-3.445664644E-1,8.934800148E0,-4.761717021E-1
5.859863662E1,-4.977070987E-1,6.671189308E0,-1.402194023E0
5.861530328E1,-2.632105052E-1,4.398007870E0,-5.335994363E-1
5.863196995E1,4.402793646E-1,2.672782898E0,2.117648125E0
5.864863662E1,6.891329288E-1,1.172483087E0,2.467000246E0
5.866530328E1,1.696511269E0,5.431707501E-1,2.256431818E0
5.868196995E1,1.399801254E0,1.660618901E0,2.117648125E0
5.869863661E1,8.279166222E-1,1.847259045E0,9.284151793E-1
5.871530328E1,-8.255237937E-1,2.581855536E0,9.164510965E-1
5.873196995E1,-2.656033039E-1,3.751945972E0,1.574477315E0
5.874863661E1,1.021735311E0,4.625326157E0,7.752745152E-1
5.876530328E1,1.887937069E0,6.082555294E0,1.842473447E-1
5.878196994E1,1.552941918E0,7.015756130E0,-3.086741269E-1
5.879863661E1,1.598405480E0,8.609375954E0,1.916650891E0
5.881530328E1,1.981257200E0,1.123908806E1,3.531806231E0
5.883196994E1,1.998006940E0,1.454357624E1,3.294916868E0
5.884863661E1,9.858429432E-1,1.612762451E1,9.236295223E-1
5.886530327E1,9.044869542E-1,1.604866219E1,4.354937077E-1
5.888196994E1,2.799602449E-1,1.609891129E1,2.742174864E0
5.889863661E1,-7.250252366E-1,1.488335705E1,4.118047714E0
5.891530327E1,-1.440479279E0,1.444307709E1,5.517848969E0
5.893196994E1,-1.962114573E0,1.518245983E1,2.981456995E0
5.894863660E1,-1.088734269E0,1.380897903E1,1.136590719E0
5.896530327E1,3.517449200E-1,1.062173939E1,5.118247509E0
5.898196994E1,2.423929453E0,1.202871990E1,7.312466145E0
5.899863660E1,2.438286304E0,1.338544941E1,5.450850010E0
5.901530327E1,2.677568436E0,1.094237804E1,2.598605394E0
5.903196993E1,2.074577332E0,8.724231720E0,1.820937991E0
5.904863660E1,1.495514154E0,8.870193481E0,1.816152334E0
5.906530327E1,6.819544435E-1,9.162117958E0,3.572484255E0
5.908196993E1,-6.508477330E-1,1.013121128E1,4.479363918E0
5.909863660E1,2.321037948E-1,1.217228889E1,4.778466702E0
5.911530326E1,-7.657032609E-1,1.358166122E1,2.062613010E0
5.913196993E1,-1.634297848E0,1.325862980E1,7.824530005E-1
5.914863660E1,-6.388836503E-1,1.231585789E1,8.159525394E-1
5.916530326E1,8.781659007E-1,1.204068375E1,1.466800332E0
5.918196993E1,6.005984545E-1,1.231346512E1,1.634297848E0
