"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.156723220E-1,-2.214155674E0,-2.613737583E-1,3.628384113E0
7.323389880E-1,-3.577453136E0,-2.976667643E0,4.553844452E0
7.490056540E-1,-3.577453136E0,-2.976667643E0,4.553844452E0
7.656723200E-1,-3.002400398E0,-1.182405114E0,5.252444267E0
7.823389860E-1,-3.002400398E0,-1.182405114E0,5.252444267E0
7.990056520E-1,-3.002400398E0,-1.182405114E0,5.252444267E0
8.156723180E-1,-3.520184755E0,-6.598866582E-1,7.059611320E0
8.323389840E-1,-3.467879295E0,-6.908116937E-1,7.746834278E0
8.490056500E-1,-3.584325552E0,-5.169443488E-1,8.029436111E0
8.656723160E-1,-3.980394840E0,4.360047355E-2,7.998281479E0
8.823389820E-1,-3.980394840E0,4.360047355E-2,7.998281479E0
8.990056480E-1,-3.980394840E0,4.360047355E-2,7.998281479E0
9.156723140E-1,-3.980394840E0,4.360047355E-2,7.998281479E0
9.323389800E-1,-3.506974697E0,1.186528444E0,4.266127110E0
9.490056460E-1,-3.506974697E0,1.186528444E0,4.266127110E0
9.656723120E-1,-3.648084402E0,1.002047300E0,3.107316494E0
9.823389780E-1,-3.753153324E0,-9.017891437E-2,2.098778725E0
9.990056440E-1,-3.579056740E0,-1.047404051E0,1.134223223E0
1.015672310E0,-3.412901640E0,-5.666534305E-1,3.462076187E-1
1.032338976E0,-3.355480194E0,-2.990946770E-1,1.574503928E-1
1.049005642E0,-3.018282890E0,-2.312886715E-1,3.077231348E-1
1.065672308E0,-3.018282890E0,-2.312886715E-1,3.077231348E-1
1.082338974E0,-3.018282890E0,-2.312886715E-1,3.077231348E-1
1.082338974E0,-2.197280645E0,-4.151589870E-1,7.060069442E-1
1.115672306E0,-1.789833784E0,-3.192532063E-1,-2.825249545E-2
1.132338972E0,-1.789833784E0,-3.192532063E-1,-2.825249545E-2
1.149005638E0,-2.199113220E-1,1.171256900E0,4.396699369E-1
1.165672304E0,1.667660922E-1,8.758273721E-2,8.294016719E-1
1.182338970E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.199005636E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.215672302E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.232338968E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.249005634E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.265672300E0,-2.443459183E-1,-1.773722291E0,1.060308576E0
1.282338966E0,-1.485623121E0,-4.524217248E-1,4.016435891E-2
1.299005632E0,-1.227838159E0,-5.275580883E-1,3.058905303E-1
1.315672298E0,-6.817250848E-1,-1.566639066E0,9.973894954E-1
1.332338964E0,-6.817250848E-1,-1.566639066E0,9.973894954E-1
1.349005630E0,7.910698652E-1,3.504836559E-2,1.724929452E0
1.365672296E0,1.110552192E0,9.910517335E-1,1.646738768E0
1.382338962E0,8.429933786E-1,8.468876481E-1,1.506850719E0
1.399005628E0,6.316341758E-1,3.871355578E-2,1.555109024E0
1.415672294E0,6.316341758E-1,3.871355578E-2,1.555109024E0
1.432338960E0,1.025031090E0,-1.592066288E-1,1.258839607E0
1.449005626E0,1.549153090E0,-1.255708933E0,1.399949312E0
1.465672292E0,1.549153090E0,-1.255708933E0,1.399949312E0
1.482338958E0,2.767828226E0,-1.310075879E0,2.018755436E0
1.499005624E0,3.331656456E0,-1.141477227E0,2.271042585E0
1.515672290E0,3.299891472E0,-1.851912975E0,2.243553638E0
