"Time (s)","Pressure (hPa)"
2.577103933E1,9.998195190E2
2.581104141E1,9.998136597E2
2.585141152E1,9.998724976E2
2.589104922E1,9.999223022E2
2.593103933E1,9.999193726E2
2.597103933E1,9.999452515E2
2.601103902E1,9.999962769E2
2.605104428E1,9.999398804E2
2.609105256E1,9.998952026E2
2.613104068E1,9.999086304E2
2.617103902E1,9.999332886E2
2.621104006E1,9.999330444E2
2.625104063E1,9.998969116E2
2.629104172E1,9.998715210E2
2.633102678E1,9.998522339E2
2.637104516E1,9.998527222E2
2.641104006E1,9.999845581E2
2.645103902E1,9.999843140E2
2.649130381E1,9.999782104E2
2.653104131E1,9.999389038E2
2.657103870E1,9.999183960E2
2.661104073E1,9.999694214E2
2.665103933E1,9.999989624E2
2.669103912E1,9.999869995E2
2.673105636E1,9.999647827E2
2.677103933E1,9.999515991E2
2.681103891E1,9.999503784E2
2.685103902E1,9.999572144E2
2.689103907E1,9.999994507E2
2.693104256E1,1.000050476E3
2.697104110E1,1.000053650E3
2.701103881E1,1.000067078E3
2.705103912E1,1.000066589E3
2.709103881E1,1.000040466E3
2.713104079E1,1.000012878E3
2.717104584E1,1.000067810E3
2.721106495E1,1.000121765E3
2.725103902E1,1.000100769E3
2.729103912E1,1.000070251E3
2.733103876E1,1.000060730E3
2.737109844E1,1.000039978E3
2.741104032E1,1.000080261E3
2.745103881E1,1.000149109E3
2.749103907E1,1.000112732E3
2.753103902E1,1.000120300E3
2.757103907E1,1.000121765E3
2.761104157E1,1.000206726E3
2.765103876E1,1.000171570E3
2.769103912E1,1.000210876E3
2.773103881E1,1.000164490E3
2.777104912E1,1.000174255E3
2.781111568E1,1.000121277E3
2.785104079E1,1.000092224E3
2.789103933E1,1.000079529E3
2.793103907E1,1.000050720E3
2.797103902E1,1.000035828E3
2.801103844E1,1.000030212E3
2.805104214E1,1.000026794E3
2.809104079E1,1.000287292E3
2.813102636E1,1.000200623E3
2.817103881E1,1.000137634E3
2.821103954E1,1.000116150E3
2.825104704E1,1.000083923E3
