time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:03.009293179,1.03250294915,0.9750752446999998,10.186245917,0.2512944936666667,-2.5453548499999406e-05,-0.18310671795
0 days 00:00:03.029293179,1.16590285275,1.17188486425,9.51805043225,0.269925866275,-0.112628195445,-0.25961753354999995
0 days 00:00:03.049293179,0.9001001416833333,0.8195417324,9.308877786,0.19478950650000001,-0.2577085793,-0.33154687285
0 days 00:00:03.069293179,0.946361377875,0.48215377330000003,9.88116121325,0.1008690446675,-0.31390814484999996,-0.34116799384999996
0 days 00:00:03.089293179,1.26460680375,0.330209523425,10.646863937500001,0.0634535783925,-0.187764558925,-0.37461283059999995
0 days 00:00:03.109293179,1.275374472,0.6125625968,10.365707395000001,0.10947205811,-0.01682423302833333,-0.40098182855
0 days 00:00:03.129293179,1.42073842875,0.966700345025,10.0343019955,0.20822853595,-0.10041089727750001,-0.443640559875
0 days 00:00:03.149293179,1.15972135455,0.6959125796166666,10.167900882333333,0.34475681184999996,-0.33192864805,-0.5221366733
0 days 00:00:03.169293179,1.001994490725,0.73818579315,10.225727317499999,0.499152868975,-0.54466229675,-0.515875294825
0 days 00:00:03.189293179,1.1168500038,0.485144801425,10.3214406975,0.5971966833,-0.5752055347,-0.5180133432
0 days 00:00:03.209293179,0.9726823866,0.7322037367000002,10.570293905,0.7004837493166667,-0.3874155382333333,-0.47051860388333333
0 days 00:00:03.229293179,1.4943177697499999,1.54636165525,10.2664053475,0.805654302225,-0.34933829304999997,-0.5335903838
0 days 00:00:03.249293179,2.0546369948333334,1.9964116611666667,10.560722828333333,0.8368083834500001,-0.3511708826,-0.72158402205
0 days 00:00:03.269293179,2.4717857839999997,2.467000067,10.73121142,0.88674660025,-0.21281001720000003,-0.9366084486249999
0 days 00:00:03.289293179,2.578266382,2.82771819825,10.77248764,0.975474670425,-0.09277508967,-1.157894238925
0 days 00:00:03.309293179,2.4311078785,3.3296127319999997,10.95434189,1.191313545,0.01280270734666667,-1.4559452931666668
0 days 00:00:03.329293179,2.26420849525,3.528217018,10.6408822575,1.4656936825,0.14912736232499998,-1.7686062755000003
0 days 00:00:03.349293179,1.8875382341666667,3.5820555686666666,10.010772388166666,1.6162718535,0.28260131185,-2.0474660394999997
0 days 00:00:03.369293179,1.6360924842500002,4.0492542385,9.647861004,1.67476210025,0.27221661807499997,-2.2094979885
0 days 00:00:03.389293179,1.5876378717500002,4.451846718500001,9.4325067995,1.78196892175,0.115071656185,-2.325562239
0 days 00:00:03.409293179,1.14137640605,4.510470628499999,8.666803837000002,1.8674390713333333,-0.24834197883666667,-2.52017351
0 days 00:00:03.429293179,0.53180482235,4.15992212275,8.38923645,1.71737000325,-0.54786932465,-2.61999899175
0 days 00:00:03.449293179,-0.018743780441333336,3.710470358333333,8.5826559065,1.297705889,-0.46937321125,-2.476293087
0 days 00:00:03.469293179,-0.6065805405,3.8237304685,8.37248611475,0.8629228770999999,-0.226859904825,-2.1516185400000003
0 days 00:00:03.489293179,-0.91585284465,4.19701075575,8.01057195675,0.636444762375,-0.26381722835,-1.8600832817500002
0 days 00:00:03.509293179,-1.0241280795,4.620540619,7.8221371175,0.49879655245,-0.7075086980333333,-1.5776091816666666
