time,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z
0 days 00:00:03.407090109,-14.182260035,-0.53539407265,5.09431934375,-0.519998650925,1.095967754725,0.20280710605000002
0 days 00:00:03.427090109,-13.607383965,-0.462412983175,3.94396984575,-1.49081552,2.1159592272500003,0.2915352136
0 days 00:00:03.447090109,-12.230912761666666,-1.8648063542500004,2.0865413344999997,-1.905898094,2.97269702,0.5838339925
0 days 00:00:03.467090109,-4.692923427,6.2745789885,2.88095843775,-1.5160136225,2.7894375919999996,0.37400196490000004
0 days 00:00:03.487090109,-5.984449625,0.4307080505000001,0.8243273494999999,-1.4288127221666667,2.0281983416666667,0.43539387481666664
0 days 00:00:03.507090109,-5.158327460500001,2.488535464,1.567298814625,-1.188895553,1.80197474375,0.37995789199999996
0 days 00:00:03.527090109,-7.448258877,1.1994023174500001,0.19202402095,-1.12872540925,1.75020399675,0.36636614795
0 days 00:00:03.547090109,-8.087740341833333,1.3100704051,-1.0679965121166666,-1.1386519670000002,1.9806527495,0.72494378685
0 days 00:00:03.567090109,-7.2041909695,2.520838618,-2.82293254125,-1.2713623642499998,1.50463634725,0.8407026529
0 days 00:00:03.587090109,-9.5521481055,4.0366917849999995,-1.4584253767,-1.6421063541666665,0.49635309474999995,0.13240493833333333
0 days 00:00:03.607090109,-14.469996927500002,5.5094740390000005,1.1874382624,-1.5700751837500002,0.11384992305,-0.438906356675
0 days 00:00:03.627090109,-13.490136142499999,6.78783965075,1.109073311025,-1.10887226455,0.17844887825,-0.36865691092499997
0 days 00:00:03.647090109,-9.935797293,6.7912294866666665,-0.012761726933333365,-0.6750055551999999,0.2622900605,0.2448040545
0 days 00:00:03.667090109,-7.903493404,5.369493961,0.2560320199,-0.550847306875,-0.18303035200000004,0.45967575164999996
0 days 00:00:03.687090109,-8.770891428,5.92343235,0.119641130815,-0.7226530413000001,-1.5941279730833333,0.6786198715166667
0 days 00:00:03.707090109,-10.124630453,7.365706205,1.0438688349325,-0.879645273075,-2.41879546625,0.692873366175
0 days 00:00:03.727090109,-12.5425777475,5.5351971385,2.2031914295000004,-0.7877101302,-2.39924782525,0.492204286175
0 days 00:00:03.747090109,-15.531812031666666,2.1523440081666667,4.1786659165,-0.9544762076,-2.4478114845,0.46288277209999995
0 days 00:00:03.767090109,-16.37588048,1.9639091789999998,4.795814753,-1.133154154,-2.461555958,0.4060723484
0 days 00:00:03.787090109,-15.312869075,6.421139598,5.8301124575,-0.81825336815,-1.5687771041833332,0.6353502671333333
0 days 00:00:03.807090109,-9.180064202,8.2259259225,5.511268973,-0.808479502725,-0.7117338441500001,-0.09422589079999999
0 days 00:00:03.827090109,-7.59422075725,5.0733821395,3.7369908095000004,-1.2716677187499998,-0.250836346275,-1.33596125225
0 days 00:00:03.847090109,-2.4247268831666666,4.596612214833333,3.3431720929999997,-2.2840234635,-1.0721440611000002,-2.6623014215
0 days 00:00:03.867090109,-2.52203506225,6.84885656825,1.8598214092499998,-2.8386886715,-1.98141619575,-3.24369192125
0 days 00:00:03.887090109,-4.3010987045,5.471189022000001,3.8045880795,-2.5948517918333334,-2.081903438,-3.1498732566666665
0 days 00:00:03.907090109,-5.13260459925,4.4291148182499995,2.6823541522500003,-0.8849903418249999,-1.7514257132500002,-2.01646471025
0 days 00:00:03.927090109,-5.753940900333333,3.252643704,0.20179462433333337,-0.34900740780000006,-1.7444007796666667,-0.9767218428000001
0 days 00:00:03.947090109,-5.679364681,2.5591238140000003,-0.6568298339999998,-1.1731658279000001,-1.8525238035,0.23655739425
0 days 00:00:03.967090109,-4.16829717125,4.1192441585,3.8703906537500004,-1.8125885130000001,-1.6333760317500001,1.5809180887249998
0 days 00:00:03.987090109,-3.4085758925,4.711467743,7.6331040859999995,-1.0265582750333333,-0.83543394005,2.1772747438333333
0 days 00:00:04.007090109,-3.617947817,4.438685894,7.853243828,-0.33169958,-0.5770381689,2.481790781
0 days 00:00:04.027090109,-5.3300123809999995,3.5808591245,6.82851767525,0.144622229,-0.762130200925,2.6659665107499997
0 days 00:00:04.047090109,-8.768099467,3.4787653686666666,5.274179935166667,1.573587656,-1.317406297,3.2184937
0 days 00:00:04.067090109,-8.3216385845,5.57228577175,6.3314085005,0.8868229240250001,-1.85985419125,2.73881226775
0 days 00:00:04.087090109,-5.02014184,7.345965624000001,11.583654404999999,0.3422878980333333,-1.3473385968333333,1.5414663353333333
0 days 00:00:04.107090109,-5.494519114500001,5.17866647225,8.47119045325,0.19288055782000002,-0.81206833565,1.125518321875
0 days 00:00:04.127090109,-5.785246849,4.1581276655,6.785446643749999,-0.0247400216775,0.28367033525725,0.45142908389999997
0 days 00:00:04.147090109,-5.470790068333334,3.456432342333333,8.0829550425,0.31703883037499997,-0.08620829288550001,0.014813467850000003
0 days 00:00:04.167090109,-5.6638110875,2.85762849475,8.08833897125,0.5351175666,-0.1738673896,-0.2756527364
0 days 00:00:04.187090109,-5.0739803315,1.6031911970000001,7.148557662999999,0.5576177289333334,0.15325070173333333,-0.49016806981666666
0 days 00:00:04.207090109,-5.331208706,1.251446247,6.723831654,0.31734426317500003,0.18547382205000001,-0.517860598875
0 days 00:00:04.227090109,-4.4769712685,2.136192381,5.831907033749999,0.33872453125,-0.149738229825,-0.48502665017499996
0 days 00:00:04.247090109,-4.241278171333334,5.389434337499999,8.194619735333333,0.21258094160000005,-0.1845575236,-0.6757691801
0 days 00:00:04.267090109,-6.377470493500001,3.352942765,9.28594648875,-0.398741994075,0.53015428225,-1.101541950975
0 days 00:00:04.287090109,-9.2147603035,1.6474583745,6.8255267145000005,-1.1978040142333333,1.37365671035,-1.1598794655
0 days 00:00:04.307090109,-9.56291580175,1.9178473055,6.46660339875,-1.1436915698749999,1.40613436725,-0.8857538920700001
0 days 00:00:04.327090109,-9.7716891765,4.43629324425,10.222138168499999,-0.541073463875,1.1591923235000001,0.011301003389999995
0 days 00:00:04.347090109,-9.444071849166667,5.487141211666667,10.525627774166667,-0.33169958,1.267773509,0.3260490894
0 days 00:00:04.367090109,-7.574480175750001,6.8464637992499995,5.14217591275,0.48609564452500004,2.1309254465,1.14521878935
0 days 00:00:04.387090109,-7.373483181,6.483352899500001,2.919243574,0.82507469255,2.029318213666667,1.5919645426666669
0 days 00:00:04.407090109,-5.5788660045,5.71645331425,3.60359084575,0.9303470552499999,1.035950303025,1.8258748052500002
0 days 00:00:04.427090109,-4.655236482499999,5.4999027255,5.3300125595,1.21073401,0.5970439911,1.850156665
0 days 00:00:04.447090109,-3.679363569,4.752943515666666,3.9864426453333337,1.9538510444999997,0.48983721435,1.788153887
0 days 00:00:04.467090109,-4.1204404835,4.768895626,3.1058838665,3.30126601475,-0.28947354105,1.6528474095
0 days 00:00:04.487090109,-6.034698486500001,4.839483737999999,1.625922978,3.3804239035,-0.4827613432833333,1.5294527413333334
0 days 00:00:04.507090109,-4.0995033979999995,4.33579480625,-3.8201414345,2.617402911,-0.48586659135,1.0048725753
